"study.id","publication.year","publication.title","journal.name","ab_clean","doi_clean","source","mykey","word_count","sd","ave_sentiment","word_class","sent_class","strat_class","flag_sample"
568,2020,"Social acceptability of management actions for addressing different conflict scenarios between humans and wildlife in patagonia","Human Dimensions Of Wildlife","Conflicts between humans and wildlife could generate problems for biodiversity, and conflict management is important for avoiding biodiversity loss. Social acceptability of management actions for mitigating these conflicts can influence the success of wild carnivore management. Our study was carried out in southern chile where we evaluated levels of social acceptability and consensus (using pci2) for frightening, relocating, and lethal control in different scenarios for conflicts with pumas and foxes (native species), and feral dogs. Frightening or relocating wild carnivores were more socially acceptable than to not carry out any actions. In comparison to non-ranchers, ranchers were more likely to accept lethal control for feral dogs. Finally, ranchers were more accepting of lethal control for feral dogs rather than lethal control for native carnivores. We found that social group (ranchers or non-ranchers), type of encounter scenario, and carnivore type influenced the social acceptability of different management actions. Â© 2019, â© 2019 taylor & francis group, llc.","10.1080/10871209.2020.1678079","Scopus","Scopus_568",155,0.194156779572429,0.00804953359283704,"200","neutral","neutral_200",0
569,2020,"Community attitudes and perceptions concerning rhinoceros poaching and conservation: a case study in eswatini","African Journal Of Wildlife Research","Rhinoceros poaching has been recognized the world over as a conservation crisis, the result of the high price of horn and demand in asian markets. The commitment and participation of local people in conservation activities, however, are crucial for conservation success. Here we assess attitudes and perceptions towards rhino poaching and conservation in light of surveys in two local communities adjacent to the hlane royal national park in eswatini where perhaps 100 black (diceros bicornis) and white (ceratotherium simum) rhino occur. Our survey of 60 households addressed perceptions and attitudes towards rhino conservation and willingness to participate in rhino poaching and conservation activities. No efforts have been made to involve local people in conservation activities, and the people do not benefit from the park's activities. About 20% of respondents expressed their willingness to help rhino poachers provided they are paid for their services. Of the remaining 80%, some mentioned that they would not help poachers for fear of being apprehended. Still, some mentioned that they would not help poachers because of their concern about poaching and believe its prevention is important. Park authorities here and elsewhere could invest in building better people-park relationships, and provide opportunities for local communities to participate in conservation activities. Conservation policies to co-manage the resources could be used to deter poaching and to conserve wildlife involving local community members in monitoring and enforcement strategies. Â© 2021 bmj publishing group. All rights reserved.","10.3957/056.050.0001","Scopus","Scopus_569",234,0.328154289863251,0.200362365201866,"250","neutral","neutral_250",0
570,2020,"A bibliometric-mapping approach to identifying patterns and trends in amphibian decline research","Acta Herpetologica","Amphibian decline is one of the most severe and well-documented examples of immediacy of the ongoing biodiversity crisis. In this study we analyze the scientific literature on amphibian declines with a view to identifying and analyzing emerging patterns within this large, and growing, body of knowledge. Focussing on peer-reviewed papers published between 1977 and 2018, we identified a total of 2,619 scientific publications, from the scopus database. Using a visual-clustering approach, which allows us to investigate patterns and trends of research topics, we developed term-maps to identify how key terms cluster into research areas, and whether geographic patterns exist in the scientific literature on this subject. Overall, the average annual growth rate of the number of studies published on amphibian declines was 109.3%, with a decisive increase since 2001. The term map analysis revealed four main research areas: i) ecolo-gy; ii) causes and consequences of pollution; iii) global threats and extinction risk; and iv) pathogens (which includes many current publications, especially those focused on chytridiomycosis). We confirm the existence of a geographical research bias in the study of amphibian decline, with studies mainly located in western countries, which harbour a smaller number of threatened species. In contrast, studies on threatened species are consistently underrepresented. The literature on amphibian declines has increased at a greater rate than general amphibian literature, highlighting the pos-sibility that the observed amphibian decline has been a driver for amphibian research. Â© firenze university press.","10.13128/a_h-8478","Scopus","Scopus_570",239,0.194879633308828,0.104112474481771,"250","neutral","neutral_250",0
571,2020,"Efficacy of different traditional methods in mitigating human-elephant conflict in rani-garbhanga area of assam, india","Asian Journal Of Conservation Biology","Conservation of elephants has become a challenging issue due to ever-increasing human-elephant conflict throughout its distribution range. The economic loss incurred by the farmers along with the manslaughter creating negativity towards elephants that leads to retaliatory killing of elephants. So, the conservation success depends on the mitigation measures of human-elephant conflict. All the high-tech methods are highly cost-effective as well as not at all effective under different landscape. Hence, the use of traditional methods along with the high-tech methods is globally suggested for mitigation of human-elephant conflict. Therefore, a study was conducted in the fringe villages of rani-garbhanga reserved forests of assam, india to find out the traditional methods of conflict mitigation using both field survey (night stay) and questionnaire method during 2016-2019. The study found that the elephants were prevented by 12.2% from crop damage whereas for 46.5% the villagers were partially successful while another 41.3% completely failed to prevent elephant. The most commonly employed intervention methods were noise (100%) followed by beating drum (91%), use of fireball (65%), spotlight (24%), and firecracker (18%). However, when either was used in combination with noise their efficacy was compromised (interactions between noise and fire, noise and spotlight, noise and fences). Noise also works as an intervention technique, but only when used on its own. The study further suggested for use of modern technologies along with the traditional methods to take long-term measures to mitigate human-elephant conflict in this area. Â© tcrp foundation 2020",NA,"Scopus","Scopus_571",242,0.38762829991403,-0.174940435975214,"250","neutral","neutral_250",0
572,2020,"The extent of the illegal trade with terrestrial vertebrates in markets and households in khammouane province, lao pdr","Nature Conservation","Wildlife is one of the most important food resources in rural areas and popular among all social layers of lao pdr. Numerous vertebrate species are sold at the local markets, but a comprehensive understanding of people's involvement and their impact on survival of local populations remains insufficient. This study provides the first interdisciplinary assessment using a questionnaire-based survey approach to investigate both markets and households in khammouane province in central lao pdr. Data were recorded during the dry season (october and november 2017), as well as the rainy season (june and july 2018). We documented 66 traded species, mainly intended for consumption purposes, with more than half of them protected under either national law or international convention/red list. Furthermore, an evaluation of wildlife use from urban to the most accessible rural areas, indicated differences in affordability and trapping behavior. Our results suggest that wildlife availabilities can less and less satisfy the unchanged demands. Â© copyright katharina kasper et al. This is an open access article distributed under the terms of the creative commons attribution license (cc by 4.0), which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","10.3897/NATURECONSERVATION.41.51888","Scopus","Scopus_572",194,0.279333680217176,0.310617786551215,"200","neutral","neutral_200",0
573,2020,"Integrative taxonomic and geographic variation analyses in cyrtodactylus aequalis (squamata: gekkonidae) from southern myanmar (burma): one species, two different stories","Israel Journal Of Ecology And Evolution","The historical accuracy of building taxonomies is improved when they are based on phylogenetic inference (i.e., the resultant classifications are less apt to misrepresent evolutionary history). In fact, taxonomies inferred from statistically significant diagnostic morphological characters in the absence of phylogenetic considerations, can contain non-monophyletic lineages. This is especially true at the species level where small amounts of gene flow may not preclude the evolution of localized adaptions in different geographic areas while underpinning the paraphyletic nature of each population with respect to the other. We illustrate this point by examining genetic and morphological variation among three putatively allopatric populations of the granite-dwelling bent-toed gecko cyrtodactylus aequalis from hilly regions in southeastern myanmar. In the absence of molecular phylogenetic inference, a compelling argument for three morphologically diagnosable species could be marshaled. However, when basing the morphological analyses of geographic variation on a molecular phylogeny, there is a more compelling argument that only one species should be recognized. We are cognizant of the fact however, that when dealing with rare species or specimens for which no molecular data are possible, judicious morphological analyses are the only option-and the desired option given the current worldwide biodiversity crisis. Â© 2020 brill academic publishers. All rights reserved.","10.1163/22244662-20191082","Scopus","Scopus_573",207,0.118794292678468,0.0851366591241717,"250","neutral","neutral_250",0
574,2020,"Attitudes towards wildlife conservation","Australian Zoologist","Peopleâ€™s attitudes towards the conservation of australian wildlife is of particular importance as the types of attitudes people hold can have a significant impact on conservation solutions.we investigated attitudes held towards australian wildlife and conservation solutions. A sample of 312 residents participated in an online questionnaire. An â€˜ecoscientisticâ€™ attitude was the most commonly held attitude, highlighting that wildlife are appreciated for the role they play within our ecosystem. There was a significant association between age and attitude towards koala phascolarctos cinereus and crown-of-thorns starfish acanthaster planci conservation and a significant association between socio-economic status and attitude towards brush-turkey alectura lathami conservation. Most participants agreed that action should be taken towards wildlife conservation in the future. Conservation managers and other key stakeholders need to capitalise on this information to increase public support for australian wildlife, and encourage conservation action. Significant associations between attitude and some socio-demographic characteristics were observed, however more research between attitude and socio-demographic associations is recommended, including in other regions of australia and internationally. Â© 2020 royal zoological society of new south wales. All rights reserved.","10.7882/AZ.2019.017","Scopus","Scopus_574",185,0.305333956016047,0.357605725742446,"200","neutral","neutral_200",0
575,2020,"Unplanned urban growth and its potential impacts on bird species in a south american city","Floresta E Ambiente","South american cities have been expanding extremely fast and with reduced urban planning, which can lead to significant biodiversity loss. In this study, it was assessed the potential consequences of unplanned urban growth on bird species inhabiting an area comprising a mosaic of forest and natural grasslands in the city of belo horizonte in brazil. Considering the lower aboveground biomass, it would be expected grassland patches to be more occupied by humans than forest patches. The bird community inhabiting the area in 2012 was recorded and it was also provided a visual interpretation of satellite imagery for 2012 and 2018. The urban area increased 192.73%, which occurred to the detriment of forest and, especially, grasslands, with a reduction of 10.78% and 22.12%, respectively. In this area, it was recorded a total of 126 bird species, of which 65% were classified as of open habitat. It was also discussed the need for better urban planning by incorporating potential impacts on biodiversity and preservation of habitat mosaics within urban landscapes. Â© 2020 universidade federal rural do rio de janeiro (ufrrj).","10.1590/2179-8087.011119","Scopus","Scopus_575",169,0.174950718641,0.101828516066911,"200","neutral","neutral_200",0
576,2020,"Conservation implications of using an imitation carnivore to assess rarely used refuges as critical habitat features in an alpine ungulate","Peerj","Understanding relationships between animals and their habitat is a central goal in ecology with important implications for conservation. Misidentified habitat requirements can have serious repercussions because land protection or reintroductions might occur in less than optimal habitat. Studies of resource selection have greatly facilitated an understanding of ecological relationships but can be improved when vital yet infrequently utilized habitat features are more fully described. A critical element for many prey species is escape terrain or some other form of refuge to avoid predation. Mountain goats (oreamnos americanus) are well known for their use of cliffs to avoid predation, but a survey of the literature revealed at least twelve different approximations of goat escape terrain, ranging from > 25â—¦ to > 50â—¦ slopes. Here, we seek to (1) enhance estimates of mountain goat escape terrain and antipredator behavior, and (2) highlight the limitations of the assumption that the time an animal spends in an area is proportional to importance. To improve estimates of goat escape terrain, we conducted field work across two years (2014â€“15) in glacier national park, montana usa and manipulated apparent predation risk by exposing mountain goats to a threatening simulated grizzly bear (ursus arctos) treatment and a non-threatening ungulate (control) treatment. Mountain goats moved in response to the simulated bear but not in response to the simulated ungulate, with shorter latencies to move for subjects in larger groups and at shorter distances to the simulated threat. Through a used-unused resource selection function we tested 22 landscape variables to describe the use of escape terrain. Proximity to slopes greater than 60â—¦ best explained the locations to which mountain goats fled after exposure to the simulated bear, and the average slope of these escape locations was 56.5â—¦ (â±14.1 s.d.). Our results suggest that mountain goat escape terrain be considered at slopes of 60â—¦ as a minimum because our simulated threat did not include pursuit of goats and, thus, slopes of 60â—¦ are likely underestimates of actual escape terrain. Additionally, because direct interactions between carnivores and goats seldom occur, serious escape terrain is infrequently used. Past estimates of escape may have miscalculated the slopes which goats select for in response to predation risk. Based on experimental approaches in the wild, we suggest that anti-predator behavior should be included in studies of resource selection when the goal is to consider habitat as a predictor for conservation success. Finally, we discuss evidence suggesting a past mountain goat introduction failed due to lack of adequate escape terrain and subsequent recolonization of a predator. Copyright 2020 sarmento and berger","10.7717/peerj.9296","Scopus","Scopus_576",422,0.460507615540883,0.103428731822368,"350","neutral","neutral_350",0
577,2020,"Who's afraid of the big bad boar? Assessing the effect of wild boar presence on the occurrence and activity patterns of other mammals","Plos One","Wild boar are considered one the world's worst invasive species and linked to biodiversity loss, competition for resources, predation of native species, and habitat modifications. In this study, we use camera traps to evaluate whether the invasive wild boar had an effect on the medium-sized mammal community of a protected area in southern brazil. Based on photographic records, we evaluated whether the presence and relative abundance of wild boar was associated with a decrease in diversity or change in activity of medium-sized mammals. All comparisons were made between samples where wild boar were present or absent. The records of each camera during a season were considered a sample. The wild boar was the fourth most common species in the study area being present in 7.8% of the photographic records. The species richness of mammals was not negatively affected by the occurrence of wild boar and most common species did not exhibit changes in the daily activity pattern. However, we recorded an increase in the time elapsed between an observation of wild boar and the record of the next species relative to the average latency period observed among other mammalian species. This average latency period was similar to that observed in the case of large predators such as puma, and its increase could be reflective partly of the avoidance of native species to wild boar. Nevertheless, our results show that the effect of invasive wild boar on the mammal community is not large as expected.","10.1371/journal.pone.0235312","Scopus","Scopus_577",245,0.17493122750618,-0.074758145936891,"250","neutral","neutral_250",0
578,2020,"Effects of forest fragmentation on feather corticosterone levels in an amazonian avian community","Ardeola","Summary . In the amazon, the construction of hydroelectric dams is an emergent driver of biodiversity loss, creating numerous land-bridge islands, most of them unable to sustain an assemblage of bird species comparable to the intact forest. Although we understand the effects of forest fragmentation on species richness and distribution, we still need to uncover the physiological mechanisms underlying the success of organisms living in disturbed habitats. In this study, we used feather corticosterone levels as a measurement of physiological indicators of stress, evaluating whether corticosterone levels mirror the effects of habitat fragmentation on species occurrence. Since data suggest that smaller islands can reduce habitat suitability, increasing stress in birds that live within them, we predicted that birds living in smaller islands would present increased feather corticosterone levels. We captured birds in 13 islands of varying size and in two continuous forests and analysed feather corticosterone levels of 265 individuals from eight different species. Overall, our findings did not support the hypothesis that corticosterone varies in relation to island size, except for the guianan antwarbler hypocnemis cantator, which presented the predicted pattern: decreasing feather corticosterone levels with increasing island size. These differences suggest that species respond differently to stressors driven by fragmentation. Further studies are necessary to assess the reliability of corticosterone levels as a physiological measurement of stress and to determine which parameters are useful to understand how insularisation caused by human activities may influence the resistance of avian populations to habitat disturbances. - bicudo, t., anciãƒes, m., arregui, l. & Gil, d. (2020). Effects of forest fragmentation on feather corticosterone levels in an amazonian avian community. Ardeola, 67: 229-245. Â© 2020 seo/ birdlife. All rights reserved.","10.13157/arla.67.2.2020.ra1","Scopus","Scopus_578",271,0.16401294851023,0.0828721523805906,"300","neutral","neutral_300",0
579,2020,"Predictors of puma occupancy indicate prey vulnerability is more important than prey availability in a highly fragmented landscape","Wildlife Biology","Habitat fragmentation represents the single greatest conservation challenge of the 21st century. This problem is particularly acute for large, obligate carnivores like pumas puma concolor which have persisted in north and south america in the face of habitat fragmentation and other anthropogenic disturbances. Shrinking habitat and reduced connectivity mean that mapping habitat is increasingly important for species conservation in multiple-use landscapes. Previous work suggests that pumas occupy habitats where sufficient stalking cover and preferred prey are present, yet the intersection of these factors has rarely been assessed. Here we used data from 68 299 camera trap nights collected from 181 sites throughout the san francisco bay area over a four-year period to identify key predictors of habitat occupancy for pumas and their primary prey (mule deer odocoileus hemionus). Our goal was to determine whether pumas occupy habitats based on relative measures of prey availability (detection frequency), or ease of predation (density of stalking cover) and whether these predictors changed between seasons. Our results indicated that pumas primarily occupied forested habitats and did not choose habitats with abundant deer. Instead, pumas preferentially occupy habitats that facilitate their stalk and ambush hunting strategy, rather than higher prey densities, per se. The best occupancy models for mule deer indicated the importance of roads and shrub cover. However, even the best deer models performed poorly compared to the puma models, likely due to the ubiquity of mule deer in the region. Although prey density is a widely accepted correlate of habitat quality for many carnivores, our results suggest that structural elements of habitat may be a more important variable in predicting habitat use by large stalk and ambush predators like pumas, which has important implications for conservation success. Â© 2020 the authors.","10.2981/wlb.00540","Scopus","Scopus_579",286,0.352256643161914,0.178548862292304,"300","neutral","neutral_300",0
580,2020,"Towards more compassionate wildlife research through the 3rs principles: moving from invasive to non-invasive methods","Wildlife Biology","Research in ecology and wildlife biology remains crucial for increasing our knowledge and improving species management and conservation in the midst of the current biodiversity crisis. However, obtaining information on population status often involves invasive sampling of a certain number of individual animals. Marking and sampling practices include taking blood and tissue samples, toe-clipping of amphibians and rodents, or using implants and radio-transmitters-techniques that can negatively affect the animal. Wildlife research may then result in a fundamental conflict between individual animal welfare and the welfare of the population or ecosystem, which could be significantly reduced if non-invasive research practices were more broadly implemented. Implementation of non-invasive methods could be guided by the so-called 3rs principles for animal research (replace, reduce, refine), which were proposed by russell and burch 60 years ago and have become a part of many animal protection legislations worldwide. However, the process of incorporating the 3rs principles into wildlife research has been unfortunately rather slow and their importance overlooked. In order to help alleviate this situation, here i provide an overview of the most common practices in wildlife research, discuss their potential impact on animal welfare, and present available non-invasive alternatives. Â© 2020 the author.","10.2981/wlb.00607","Scopus","Scopus_580",203,0.24412233534285,0.060007404849911,"250","neutral","neutral_250",0
581,2020,"The diet of a forest-dependent frog species, odorrana morafkai (anura: ranidae), in relation to habitat disturbance","Amphibia Reptilia","While deforestation is one of the greatest drivers of biodiversity loss, our understanding of the effects of habitat modification on species is limited. We investigated the diet of a forest-dwelling frog species, morafka's frog (odorrana morafkai), in a highland forest in vietnam in relation to habitat disturbance, sex and season. We surveyed the species at 45 sites in forest of varying disturbance and examined its diet using stomach flushing, estimating prey availability via trapping. We detected significantly fewer o. Morafkai in highly disturbed habitats compared to moderately disturbed or non-disturbed habitats. We revealed that o. Morafkai is a dietary generalist, identifying 28 prey types, primarily invertebrates. Prey composition, the number of prey items per stomach and prey volume per stomach did not vary between disturbance levels. Diet did not vary significantly between sexes, except that females had a higher prey volume. Prey composition in the species varied between seasons, with coleoptera and orthoptera dominating the diet in the rainy season and lepidoptera in the dry season. The number of prey items per stomach and prey volume were significantly higher in the rainy season. There was a significant correlation between prey availability and diet composition. The low number of o. Morafkai detected in highly disturbed habitats suggests that this habitat may not be optimal for the species, despite having a generalist feeding strategy and presumed high mobility. This study provides a window into the impact of an increasing threat, habitat disturbance, on forest-dependent amphibian species. Â© 2020 by koninklijke brill nv, leiden, the netherlands.","10.1163/15685381-20191171","Scopus","Scopus_581",253,0.222804088101286,-0.210183775815258,"300","negative","negative_300",0
582,2020,"Learning from local perceptions for strategic road development in cambodiaâ€™s protected forests","Tropical Conservation Science","Road development in tropical forest landscapes is contentious. Local preferences are often subordinated to global economic and environmental concerns. Opportunities to seek solutions based on local context are rare. We examined local perspectives on road development within cambodiaâ€™s keo seima wildlife sanctuary to explore opportunities for optimizing conservation and development outcomes. We conducted household surveys to document the perceived benefits and risks of road development. We found that in the sanctuary, road rehabilitation may accelerate transitions to intensified agriculture and diversified, off-farm incomes. All households prefer good roads and poorer households prioritize road development over other village infrastructure. Households perceive the most prominent benefit of roads to be access to hospital. Local government authorities are responsible for controlling land use and conversion within village boundaries and are therefore highly influential in determining the social and environmental outcomes of roads. Strategies to mitigate environmental risks of roads without constraining development benefits must focus on improving local capacity for decision-making and transparency. Local institutions in tropical forest landscapes must have greater control over development benefits if they are to reinvest assets to achieve conservation success. Â© the author(s) 2020.","10.1177/1940082920903183","Scopus","Scopus_582",190,0.375034698234994,0.35899501042183,"200","neutral","neutral_200",0
583,2020,"Predicting strike susceptibility and collision patterns of the common buzzard at wind turbine structures in the federal state of brandenburg, germany","Plos One","With the increase in wind turbines, bird collisions have developed as a potential hazard. In the federal state of brandenburg, germany, despite the on-going mitigation efforts of increasing the distances of wind turbines from the breeding areas of the more severely affected populations of red kites (milvus milvus), the additional detrimental influences on the buzzard populations (buteo buteo) have added to the challenges for wind power expansion. Using data on the regional distribution of the buzzards, along with their carcass detections around the wind turbines (wts), we aimed to better understand their collision distribution patterns in relation to their habitat use patterns to predict their exposure to collision risk using boosted regression trees (brts). Additionally, we integrated the developed collision potential map with the regional density map of buzzards to identify areas of increased strike susceptibility in turbine installations. Our study showed that the buzzard collisions were primarily concentrated at the turbines situated at sensitive distances from the edges of watercourses (>1000 metres), as well as those along the edges of grasslands (>750 metres), in the green open areas around/areas with minimal settlements (750 metres-1750 metres), and along the edges of bushlands (>1500 metres), together explaining 58% of the variance in their collision distribution. Conclusively, our study is applicable to conservation because it demonstrates the identification of potential collision areas along with the causes of the collisions, in addition to demonstrating the benefits of incorporating a species collision dataset as a proxy for species presence into species distribution models to make informed management decisions to eventually combat biodiversity loss. Â© 2020 bose et al.","10.1371/journal.pone.0227698","Scopus","Scopus_583",260,0.0547216698066689,-0.0126093719943095,"300","neutral","neutral_300",0
584,2020,"Multiple fragmented habitat-patch use in an urban breeding passerine, the short-toed treecreeper","Plos One","Individual responses of wild birds to fragmented habitat have rarely been studied, despite large-scale habitat fragmentation and biodiversity loss resulting from widespread urbanisation. We investigated the spatial ecology of the short-toed treecreeper certhia brachydactyla, a tiny, resident, woodland passerine that has recently colonised city parks at the northern extent of its range. High resolution spatiotemporal movements of this obligate tree-living species were determined using radio telemetry within the urbanized matrix of city parks in copenhagen, denmark. We identified regular edge crossing behaviour, novel in woodland birds. While low numbers of individuals precluded a comprehensive characterisation of home range for this population, we were able to describe a consistent behaviour which has consequences for our understanding of animal movement in urban ecosystems. We report that treecreepers move freely, and apparently do so regularly, between isolated habitat patches. This behaviour is a possible driver of the range expansion in this species and may contribute to rapid dispersal capabilities in certain avian species, including short-toed treecreepers, into northern europe. Alternatively, these behaviours might be common and/or provide an adaptive advantage for birds utilising matrix habitats, for example within urban ecosystems. Â© 2020 snell et al. This is an open access article distributed under the terms of the creative commons attribution license, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","10.1371/journal.pone.0227731","Scopus","Scopus_584",230,0.264832821034586,0.218930693351056,"250","neutral","neutral_250",0
585,2020,"Extinction debt of fishes in great lakes coastal wetlands","Biological Conservation","Declines in north american freshwater biodiversity can be largely attributed to anthropogenic disturbances that reduce habitat quantity, quality, and connectivity. In the laurentian great lakes, wetlands have been significantly lost as a result of agricultural land-use practice, yet high species richness and several at-risk fishes persist. These patterns lead to the hypothesis that great lakes wetland fishes are in extinction debt, meaning there is a time lag between habitat loss and local extinction. To test this hypothesis, we sampled current species richness of wetland-specialist fishes in protected and unprotected wetlands in the lake erie basin. We predicted species richness in unprotected wetlands using parameter estimates (slope and intercept) from protected wetlands. Extinction debt was measured as a positive difference between predicted and observed species richness. We determined how much area would be required to support current species richness and compared this to minimum-area requirements for eight at-risk fishes. Species richness was significantly higher than predicted in unprotected wetlands, indicating that fishes in them are in extinction debt. This result indicates that there is time available to restore disturbed wetlands and prevent local extinction. We identified 17 wetlands of high priority for restoration (>10 species bound for extinction) and determined that the restoration of 178 km2 of wetland habitat would reduce the risk of future biodiversity loss. This is the first direct study of extinction debt in freshwater fishes. Additional extinction-debt assessments in aquatic systems are needed to extend the ecological theory and fundamental application of extinction debt beyond terrestrial systems. Â© 2019 elsevier ltd","10.1016/j.biocon.2019.108386","Scopus","Scopus_585",256,0.161793602859984,-0.00905835426675386,"300","neutral","neutral_300",0
586,2020,"Habitat amount versus connectivity: an empirical study of bird responses","Biological Conservation","Habitat loss is widely acknowledged as a key driver of global biodiversity decline. However, whether biodiversity loss occurs in response to reductions in habitat amount versus reductions in connectivity in fragmented landscapes is debated. A challenge in resolving this issue is that measures of the amount of native woody vegetation cover and those calculated for structural connectivity are often highly correlated. Using multi-season detection-occupancy models we address the question: after accounting for the effects of native woody vegetation cover, what is the contribution of structural connectivity to site occupancy, site persistence and site colonization by birds? In this context, structural connectivity corresponded to the configuration of vegetation cover in the landscape surrounding our sites. We constructed multi-season detection-occupancy models for 44 individual bird species based on long-term field surveys in the temperate woodlands of eastern australia. We found responses to vegetation amount were far more prevalent than responses to structural connectivity (35 vs 6 species). The range of responses by different species to vegetation amount, to structural connectivity, or to both, suggests that these elements have different effects on the processes of occupancy, persistence and colonization. The predominance of vegetation amount effects in our study, particularly the positive effects for a range of species of conservation concern, suggests the critical importance of both conserving existing areas of native vegetation cover and increasing the amount of that cover. At least for birds, efforts to physically connect particular patches may have relatively less benefit compared to programs to boost overall vegetation cover. Â© 2019 elsevier ltd","10.1016/j.biocon.2019.108377","Scopus","Scopus_586",255,0.197185874508054,0.0594993208242134,"300","neutral","neutral_300",0
587,2020,"Rubber agroforestry in thailand provides some biodiversity benefits without reducing yields","Journal Of Applied Ecology","Monocultural rubber plantations have replaced tropical forest, causing biodiversity loss. While protecting intact or semi-intact biodiverse forest is paramount, improving biodiversity value within the 11.4 million hectares of existing rubber plantations could offer important conservation benefits, if yields are also maintained. Some farmers practice agroforestry with high-yielding clonal rubber varieties to increase and diversify incomes. Here, we ask whether such rubber agroforestry improves biodiversity value or affects rubber yields relative to monoculture. We surveyed birds, fruit-feeding butterflies and reptiles in 25 monocultural and 39 agroforest smallholder rubber plots in thailand, the world's biggest rubber producer. Management and vegetation structure data were collected from each plot, and landscape composition around plots was quantified. Rubber yield data were collected for a separate set of 34 monocultural and 47 agroforest rubber plots in the same region. Reported rubber yields did not differ between agroforests and monocultures, meaning adoption of agroforestry in this context should not increase land demand for natural rubber. Butterfly richness was greater in agroforests, where richness increased with greater natural forest extent in the landscape. Bird and reptile richness were similar between agroforests and monocultures, but bird richness increased with the height of herbaceous vegetation inside rubber plots. Species composition of butterflies differed between agroforests and monocultures, and in response to natural forest extent, while bird composition was influenced by herbaceous vegetation height within plots, the density of non-rubber trees within plots (representing agroforestry complexity) and natural forest extent in the landscape. Reptile composition was influenced by canopy cover and open habitat extent in the landscape. Conservation priority and forest-dependent birds were not supported within rubber. Synthesis and applications. Rubber agroforestry using clonal varieties provides modest biodiversity benefits relative to monocultures, without compromising yields. Agroforests may also generate ecosystem service and livelihood benefits. Management of monocultural rubber production to increase inter-row vegetation height and complexity may further benefit biodiversity. However, biodiversity losses from encroachment of rubber onto forests will not be offset by rubber agroforestry or rubber plot management. This evidence is important for developing guidelines around biodiversity-friendly rubber and sustainable supply chains, and for farmers interested in diversifying rubber production. Â© 2019 the authors. Journal of applied ecology published by john wiley & sons ltd on behalf of british ecological society","10.1111/1365-2664.13530","Scopus","Scopus_587",372,0.323195631113081,0.25337827265841,"350","neutral","neutral_350",0
588,2020,"Online sentiment towards iconic species","Biological Conservation","Studies assessing online public sentiment towards biodiversity conservation are almost non-existent. The use of social media data and other online data sources is increasing in conservation science. We collected social media and online news data pertaining to rhinoceros, which are iconic species especially threatened by illegal wildlife trade, and assessed online sentiment towards these species using natural language processing methods. We also used an outlier detection technique to identify the most prominent conservation-related events imprinted into this data. We found that tragic events, such as the death of the last male northern white rhinoceros, sudan, in march 2018, triggered the strongest reactions, which appeared to be concentrated in western countries, outside rhinoceros range states. We also found a strong temporal cross-correlation between social media data volume and online news volume in relation to tragic events, while other events only appeared in either social media or online news. Our results highlight that the public is concerned about biodiversity loss and this, in turn, can be used to increase pressure on decision makers to develop adequate conservation actions that can help reverse the biodiversity crisis. The proposed methods and analyses can be used to infer sentiment towards any biodiversity topic from digital media data, and to detect which events are perceived most important to the public. Â© 2019 the authors","10.1016/j.biocon.2019.108289","Scopus","Scopus_588",219,0.254714683670969,0.0995942281105283,"250","neutral","neutral_250",0
589,2020,"The cecil moment: celebrity environmentalism, nature 2.0, and the cultural politics of lion trophy hunting","Geoforum","In 2015 cecil the lion's death sparked international furore over the practice of lion trophy hunting. Celebrities and everyday citizens, traditional news and social media alike were aflame around the globe, most notably after american celebrity jimmy kimmel expressed disgust in cecil's death during a monologue on his late-night talk show. This paper explores the cecil moment as a case study of the cultural politics of the environment at the intersection of celebrity environmentalism and â€˜nature 2.0â€™ applications like facebook and twitter. The research asks: what can the cecil moment can tell us about how celebrity and nature 2.0 environmentalisms work and to what kind of conservation politics do they lead? Drawing on the celebrity environmentalism and nature 2.0 literatures, i develop an analytic framework for analyzing the cecil moment which considers and evaluates the network of actors enrolled, the representations foregrounded and backgrounded, as well as the outcomes. Empirical insights are drawn from document and media review, and key informant interviews. I argue that the cecil moment operated through a more-than-human network which served to channel agency unleashed by cecil's death to the already-empowered lion conservation actors, as well as mutable meanings that shifted cecil moment focus away from trophy hunting and toward lion conservation in general. Ultimately, the cecil moment operated to dismiss the anti-trophy hunting politics that sparked and fuelled it in the first place; yet, the momentum of the cecil moment was grasped and re-directed toward other lion conservation priorities. Critically, this re-direction was not neutral; rather, it shifted the politics of the cecil moment in a way that reproduced longstanding patterns of conservation injustice wherein blame for biodiversity loss is directed away from powerful forces onto the racialized, rural poor from the global south. Â© 2019 elsevier ltd","10.1016/j.geoforum.2019.10.015","Scopus","Scopus_589",297,0.147492685552465,0.0221156831500059,"300","neutral","neutral_300",0
