TweetID,HandLabel,AnnotatorID
5.13838E+17,Neutral,82
5.13838E+17,Neutral,77
5.13838E+17,Positive,82
5.13838E+17,Neutral,81
5.13838E+17,Neutral,77
5.13838E+17,Neutral,77
5.13838E+17,Negative,77
5.13838E+17,Negative,77
5.13838E+17,Neutral,80
5.13838E+17,Positive,80
5.13838E+17,Neutral,81
5.13839E+17,Negative,77
5.13839E+17,Positive,82
5.13839E+17,Neutral,77
5.13839E+17,Neutral,77
5.13839E+17,Negative,80
5.13839E+17,Neutral,81
5.13839E+17,Negative,82
5.13839E+17,Negative,82
5.13839E+17,Positive,77
5.13839E+17,Negative,80
5.13839E+17,Negative,77
5.13839E+17,Neutral,77
5.13839E+17,Negative,77
5.13839E+17,Neutral,80
5.13839E+17,Positive,77
5.13839E+17,Positive,80
5.13839E+17,Neutral,80
5.13839E+17,Neutral,80
5.13839E+17,Negative,82
5.13839E+17,Negative,77
5.13839E+17,Negative,82
5.13839E+17,Negative,77
5.13839E+17,Negative,77
5.13839E+17,Neutral,80
5.13839E+17,Neutral,81
5.13839E+17,Negative,82
5.13839E+17,Negative,82
5.13839E+17,Neutral,77
5.13839E+17,Neutral,77
5.13839E+17,Neutral,77
5.1384E+17,Neutral,77
5.1384E+17,Neutral,80
5.1384E+17,Negative,79
5.1384E+17,Neutral,81
5.1384E+17,Positive,82
5.1384E+17,Positive,77
5.1384E+17,Negative,77
5.1384E+17,Neutral,81
5.1384E+17,Negative,77
5.1384E+17,Positive,82
5.1384E+17,Positive,82
5.1384E+17,Neutral,77
5.1384E+17,Positive,77
5.1384E+17,Positive,77
5.1384E+17,Neutral,80
5.1384E+17,Neutral,77
5.1384E+17,Negative,80
5.1384E+17,Neutral,79
5.1384E+17,Neutral,80
5.1384E+17,Positive,80
5.1384E+17,Neutral,81
5.1384E+17,Positive,82
5.1384E+17,Negative,77
5.1384E+17,Neutral,82
5.1384E+17,Neutral,77
5.1384E+17,Neutral,80
5.1384E+17,Negative,82
5.1384E+17,Negative,77
5.1384E+17,Positive,82
5.1384E+17,Neutral,77
5.1384E+17,Positive,81
5.1384E+17,Positive,77
5.1384E+17,Positive,77
5.13841E+17,Neutral,77
5.13841E+17,Negative,79
5.13841E+17,Positive,80
5.13841E+17,Neutral,80
5.13841E+17,Neutral,81
5.13841E+17,Negative,79
5.13841E+17,Negative,77
5.13841E+17,Negative,82
5.13841E+17,Neutral,81
5.13841E+17,Negative,77
5.13841E+17,Positive,82
5.13841E+17,Positive,80
5.13841E+17,Positive,77
5.13841E+17,Neutral,82
5.13841E+17,Positive,77
5.13841E+17,Neutral,77
5.13841E+17,Negative,77
5.13841E+17,Neutral,77
5.13841E+17,Positive,80
5.13841E+17,Positive,79
5.13841E+17,Positive,80
5.13841E+17,Negative,80
5.13841E+17,Neutral,81
5.13841E+17,Neutral,79
5.13841E+17,Negative,82
5.13841E+17,Neutral,81
5.13841E+17,Negative,77
5.13841E+17,Negative,81
5.13841E+17,Negative,77
5.13841E+17,Positive,80
5.13841E+17,Neutral,82
5.13842E+17,Neutral,77
5.13842E+17,Positive,77
5.13842E+17,Negative,77
5.13842E+17,Negative,81
5.13842E+17,Negative,81
5.13842E+17,Positive,79
5.13842E+17,Negative,80
5.13842E+17,Negative,80
5.13842E+17,Positive,79
5.13842E+17,Neutral,82
5.13842E+17,Positive,77
5.13842E+17,Positive,80
5.13842E+17,Neutral,82
5.13842E+17,Negative,77
5.13842E+17,Neutral,80
5.13842E+17,Negative,82
5.13842E+17,Positive,77
5.13842E+17,Neutral,77
5.13842E+17,Neutral,77
5.13842E+17,Neutral,77
5.13842E+17,Negative,81
5.13842E+17,Neutral,79
5.13842E+17,Negative,80
5.13842E+17,Neutral,80
5.13842E+17,Negative,80
5.13842E+17,Positive,81
5.13842E+17,Positive,79
5.13842E+17,Positive,82
5.13842E+17,Neutral,77
5.13842E+17,Positive,81
5.13842E+17,Negative,82
5.13842E+17,Negative,77
5.13843E+17,Negative,80
5.13843E+17,Negative,77
5.13843E+17,Neutral,77
5.13843E+17,Negative,77
5.13843E+17,Positive,81
5.13843E+17,Positive,80
5.13843E+17,Negative,79
5.13843E+17,Positive,80
5.13843E+17,Negative,81
5.13843E+17,Positive,77
5.13843E+17,Positive,77
5.13843E+17,Negative,82
5.13843E+17,Neutral,82
5.13843E+17,Positive,77
5.13843E+17,Neutral,77
5.13843E+17,Negative,79
5.13843E+17,Negative,80
5.13843E+17,Neutral,80
5.13843E+17,Neutral,81
5.13843E+17,Neutral,79
5.13844E+17,Positive,77
5.13844E+17,Negative,81
5.13844E+17,Negative,82
5.13844E+17,Positive,77
5.13844E+17,Positive,80
5.13844E+17,Neutral,82
5.13844E+17,Positive,82
5.13844E+17,Positive,77
5.13844E+17,Negative,77
5.13844E+17,Negative,77
5.13844E+17,Positive,80
5.13844E+17,Positive,80
5.13844E+17,Positive,79
5.13844E+17,Negative,80
5.13844E+17,Neutral,81
5.13844E+17,Neutral,80
5.13844E+17,Neutral,81
5.13844E+17,Neutral,81
5.13844E+17,Neutral,79
5.13844E+17,Negative,82
5.13844E+17,Negative,77
5.13844E+17,Negative,80
5.13844E+17,Positive,82
5.13844E+17,Negative,77
5.13844E+17,Positive,82
5.13844E+17,Neutral,82
5.13844E+17,Positive,81
5.13844E+17,Neutral,77
5.13844E+17,Negative,77
5.13844E+17,Positive,77
5.13844E+17,Positive,80
5.13844E+17,Negative,81
5.13844E+17,Negative,79
5.13844E+17,Positive,80
5.13844E+17,Negative,81
5.13844E+17,Negative,80
5.13844E+17,Positive,79
5.13844E+17,Neutral,82
5.13844E+17,Positive,77
5.13844E+17,Positive,82
5.13844E+17,Neutral,77
5.13844E+17,Neutral,81
5.13844E+17,Negative,80
5.13845E+17,Negative,82
5.13845E+17,Positive,82
5.13845E+17,Positive,77
5.13845E+17,Positive,77
5.13845E+17,Positive,77
5.13845E+17,Neutral,80
5.13845E+17,Positive,80
5.13845E+17,Neutral,81
5.13845E+17,Neutral,79
5.13845E+17,Neutral,77
5.13845E+17,Positive,77
5.13845E+17,Positive,80
5.13845E+17,Positive,81
5.13845E+17,Negative,82
5.13845E+17,Neutral,82
5.13845E+17,Negative,77
5.13845E+17,Neutral,77
5.13845E+17,Positive,81
5.13845E+17,Positive,77
5.13845E+17,Negative,77
5.13846E+17,Positive,80
5.13846E+17,Positive,80
5.13846E+17,Negative,79
5.13846E+17,Positive,80
5.13846E+17,Neutral,81
5.13846E+17,Negative,79
5.13846E+17,Neutral,77
5.13846E+17,Negative,82
5.13846E+17,Neutral,77
5.13846E+17,Neutral,81
5.13846E+17,Positive,80
5.13846E+17,Neutral,82
5.13846E+17,Negative,82
5.13846E+17,Neutral,77
5.13846E+17,Neutral,77
5.13846E+17,Positive,77
5.13846E+17,Positive,80
5.13846E+17,Positive,79
5.13846E+17,Neutral,80
5.13846E+17,Positive,80
5.13846E+17,Neutral,81
5.13846E+17,Neutral,81
5.13846E+17,Positive,79
5.13846E+17,Negative,82
5.13846E+17,Positive,77
5.13846E+17,Neutral,82
5.13846E+17,Negative,77
5.13846E+17,Neutral,80
5.13846E+17,Positive,82
5.13846E+17,Positive,82
5.13846E+17,Positive,77
5.13846E+17,Positive,77
5.13846E+17,Neutral,80
5.13846E+17,Neutral,77
5.13846E+17,Negative,77
5.13846E+17,Neutral,80
5.13847E+17,Neutral,79
5.13847E+17,Negative,80
5.13847E+17,Negative,81
5.13847E+17,Neutral,81
5.13847E+17,Neutral,79
5.13847E+17,Positive,82
5.13847E+17,Negative,77
5.13847E+17,Negative,82
5.13847E+17,Neutral,77
5.13847E+17,Negative,80
5.13847E+17,Neutral,82
5.13847E+17,Negative,82
5.13847E+17,Neutral,77
5.13847E+17,Positive,77
5.13847E+17,Positive,77
5.13847E+17,Neutral,77
5.13847E+17,Negative,81
5.13847E+17,Positive,80
5.13847E+17,Negative,79
5.13847E+17,Negative,80
5.13847E+17,Neutral,80
5.13847E+17,Neutral,80
5.13847E+17,Negative,81
5.13847E+17,Neutral,79
5.13847E+17,Positive,82
5.13847E+17,Neutral,82
5.13847E+17,Negative,77
5.13847E+17,Negative,80
5.13847E+17,Positive,82
5.13847E+17,Negative,82
5.13847E+17,Neutral,77
5.13847E+17,Neutral,77
5.13847E+17,Negative,77
5.13847E+17,Negative,80
5.13847E+17,Neutral,79
5.13847E+17,Neutral,80
5.13847E+17,Neutral,81
5.13847E+17,Neutral,81
5.13847E+17,Neutral,79
5.13848E+17,Neutral,81
5.13848E+17,Negative,82
5.13848E+17,Negative,77
5.13848E+17,Negative,80
5.13848E+17,Negative,82
5.13848E+17,Positive,77
5.13848E+17,Positive,80
5.13848E+17,Neutral,81
5.13848E+17,Negative,82
5.13848E+17,Negative,82
5.13848E+17,Neutral,77
5.13848E+17,Neutral,77
5.13848E+17,Negative,77
5.13848E+17,Neutral,77
5.13848E+17,Positive,80
5.13848E+17,Neutral,79
5.13848E+17,Positive,80
5.13848E+17,Neutral,81
5.13848E+17,Neutral,79
5.13848E+17,Neutral,82
5.13848E+17,Neutral,80
5.13848E+17,Neutral,77
5.13848E+17,Neutral,82
5.13848E+17,Positive,77
5.13848E+17,Negative,82
5.13848E+17,Neutral,77
5.13848E+17,Neutral,81
5.13848E+17,Neutral,77
5.13848E+17,Positive,77
5.13848E+17,Positive,81
5.13848E+17,Positive,80
5.13848E+17,Neutral,79
5.13848E+17,Negative,80
5.13848E+17,Neutral,81
5.13849E+17,Negative,79
5.13849E+17,Neutral,82
5.13849E+17,Neutral,81
5.13849E+17,Neutral,77
5.13849E+17,Positive,82
5.13849E+17,Neutral,77
5.13849E+17,Neutral,81
5.13849E+17,Positive,80
5.13849E+17,Positive,80
5.13849E+17,Positive,82
5.13849E+17,Neutral,77
5.13849E+17,Neutral,77
5.13849E+17,Neutral,77
5.13849E+17,Negative,77
5.13849E+17,Neutral,80
5.13849E+17,Neutral,80
5.13849E+17,Neutral,81
5.13849E+17,Negative,82
5.13849E+17,Neutral,81
5.13849E+17,Neutral,77
5.13849E+17,Positive,80
5.13849E+17,Negative,82
5.13849E+17,Neutral,81
5.13849E+17,Positive,77
5.13849E+17,Negative,80
5.13849E+17,Negative,82
5.13849E+17,Negative,81
5.13849E+17,Neutral,82
5.13849E+17,Positive,77
5.13849E+17,Neutral,81
5.13849E+17,Neutral,77
5.13849E+17,Neutral,80
5.13849E+17,Neutral,79
5.13849E+17,Negative,80
5.1385E+17,Positive,81
5.1385E+17,Positive,81
5.1385E+17,Positive,79
5.1385E+17,Positive,82
5.1385E+17,Positive,77
5.1385E+17,Negative,82
5.1385E+17,Negative,77
5.1385E+17,Positive,81
5.1385E+17,Positive,82
5.1385E+17,Positive,82
5.1385E+17,Neutral,80
5.1385E+17,Negative,77
5.1385E+17,Positive,77
5.1385E+17,Positive,81
5.1385E+17,Positive,77
5.1385E+17,Neutral,81
5.1385E+17,Positive,79
5.1385E+17,Positive,80
5.1385E+17,Positive,80
5.1385E+17,Positive,81
5.1385E+17,Neutral,79
5.1385E+17,Positive,80
5.1385E+17,Negative,77
5.1385E+17,Positive,82
5.1385E+17,Negative,77
5.1385E+17,Negative,80
5.1385E+17,Neutral,82
5.1385E+17,Neutral,77
5.1385E+17,Positive,82
5.1385E+17,Neutral,77
5.1385E+17,Neutral,77
5.1385E+17,Neutral,77
5.1385E+17,Neutral,80
5.1385E+17,Neutral,79
5.1385E+17,Neutral,81
5.1385E+17,Neutral,80
5.1385E+17,Neutral,80
5.1385E+17,Positive,81
5.13851E+17,Positive,77
5.13851E+17,Positive,79
5.13851E+17,Neutral,82
5.13851E+17,Positive,77
5.13851E+17,Positive,81
5.13851E+17,Positive,82
5.13851E+17,Neutral,80
5.13851E+17,Neutral,77
5.13851E+17,Positive,77
5.13851E+17,Neutral,82
5.13851E+17,Neutral,82
5.13851E+17,Neutral,77
5.13851E+17,Negative,77
5.13851E+17,Negative,77
5.13851E+17,Neutral,77
5.13851E+17,Negative,80
5.13851E+17,Negative,79
5.13851E+17,Negative,80
5.13851E+17,Positive,81
5.13851E+17,Neutral,79
5.13851E+17,Neutral,82
5.13851E+17,Neutral,77
5.13851E+17,Positive,82
5.13851E+17,Positive,77
5.13851E+17,Positive,80
5.13851E+17,Positive,82
5.13851E+17,Neutral,82
5.13851E+17,Negative,81
5.13851E+17,Positive,77
5.13851E+17,Neutral,77
5.13851E+17,Positive,77
5.13852E+17,Negative,77
5.13852E+17,Negative,80
5.13852E+17,Neutral,79
5.13852E+17,Positive,80
5.13852E+17,Positive,80
5.13852E+17,Neutral,77
5.13852E+17,Neutral,81
5.13852E+17,Neutral,79
5.13852E+17,Neutral,77
5.13852E+17,Positive,77
5.13852E+17,Neutral,81
5.13852E+17,Positive,82
5.13852E+17,Positive,80
5.13852E+17,Negative,82
5.13852E+17,Neutral,77
5.13852E+17,Neutral,77
5.13852E+17,Neutral,77
5.13852E+17,Negative,77
5.13852E+17,Negative,80
5.13852E+17,Neutral,79
5.13852E+17,Positive,77
5.13852E+17,Positive,80
5.13852E+17,Neutral,80
5.13852E+17,Negative,79
5.13852E+17,Negative,81
5.13852E+17,Positive,80
5.13852E+17,Positive,82
5.13852E+17,Neutral,77
5.13852E+17,Negative,82
5.13852E+17,Negative,77
5.13852E+17,Negative,82
5.13852E+17,Neutral,77
5.13852E+17,Positive,80
5.13852E+17,Neutral,77
5.13852E+17,Neutral,77
5.13852E+17,Negative,80
5.13853E+17,Negative,79
5.13853E+17,Neutral,81
5.13853E+17,Neutral,80
5.13853E+17,Neutral,80
5.13853E+17,Neutral,81
5.13853E+17,Negative,82
5.13853E+17,Neutral,80
5.13853E+17,Positive,77
5.13853E+17,Neutral,82
5.13853E+17,Neutral,77
5.13853E+17,Neutral,77
5.13853E+17,Neutral,81
5.13853E+17,Positive,80
5.13853E+17,Negative,82
5.13853E+17,Neutral,82
5.13853E+17,Positive,77
5.13853E+17,Neutral,77
5.13853E+17,Positive,77
5.13853E+17,Negative,77
5.13853E+17,Negative,80
5.13853E+17,Neutral,80
5.13853E+17,Negative,79
5.13853E+17,Positive,80
5.13853E+17,Positive,81
5.13853E+17,Negative,79
5.13853E+17,Positive,77
5.13853E+17,Positive,82
5.13853E+17,Negative,77
5.13853E+17,Positive,82
5.13853E+17,Positive,77
5.13853E+17,Positive,82
5.13853E+17,Negative,82
5.13853E+17,Positive,77
5.13853E+17,Negative,77
5.13853E+17,Positive,77
5.13853E+17,Negative,77
5.13853E+17,Neutral,79
5.13854E+17,Negative,80
5.13854E+17,Positive,80
5.13854E+17,Positive,81
5.13854E+17,Neutral,79
5.13854E+17,Negative,82
5.13854E+17,Positive,77
5.13854E+17,Negative,82
5.13854E+17,Neutral,81
5.13854E+17,Neutral,77
5.13854E+17,Neutral,82
5.13854E+17,Neutral,80
5.13854E+17,Neutral,82
5.13854E+17,Positive,77
5.13854E+17,Negative,77
5.13854E+17,Positive,77
5.13854E+17,Positive,80
5.13854E+17,Positive,79
5.13854E+17,Positive,80
5.13854E+17,Neutral,81
5.13854E+17,Neutral,81
5.13854E+17,Neutral,79
5.13854E+17,Negative,82
5.13854E+17,Negative,80
5.13854E+17,Positive,77
5.13854E+17,Negative,82
5.13854E+17,Neutral,77
5.13854E+17,Neutral,82
5.13854E+17,Neutral,82
5.13854E+17,Positive,77
5.13854E+17,Positive,77
5.13854E+17,Neutral,77
5.13854E+17,Positive,81
5.13854E+17,Negative,80
5.13854E+17,Positive,80
5.13854E+17,Negative,77
5.13854E+17,Negative,79
5.13854E+17,Neutral,81
5.13854E+17,Neutral,80
5.13854E+17,Negative,81
5.13854E+17,Negative,80
5.13854E+17,Positive,77
5.13854E+17,Positive,79
5.13854E+17,Neutral,82
5.13854E+17,Negative,77
5.13854E+17,Negative,81
5.13854E+17,Neutral,82
5.13855E+17,Negative,77
5.13855E+17,Negative,80
5.13855E+17,Neutral,80
5.13855E+17,Negative,82
5.13855E+17,Neutral,77
5.13855E+17,Neutral,82
5.13855E+17,Positive,77
5.13855E+17,Negative,77
5.13855E+17,Positive,77
5.13855E+17,Neutral,80
5.13855E+17,Positive,79
5.13855E+17,Negative,80
5.13855E+17,Negative,80
5.13855E+17,Negative,81
5.13855E+17,Positive,79
5.13855E+17,Neutral,82
5.13855E+17,Neutral,77
5.13855E+17,Positive,82
5.13855E+17,Negative,80
5.13855E+17,Negative,82
5.13855E+17,Positive,77
5.13855E+17,Positive,77
5.13855E+17,Positive,77
5.13855E+17,Negative,77
5.13855E+17,Positive,80
5.13855E+17,Neutral,79
5.13855E+17,Negative,80
5.13855E+17,Neutral,80
5.13855E+17,Positive,81
5.13855E+17,Positive,79
5.13855E+17,Positive,80
5.13855E+17,Negative,82
5.13855E+17,Positive,77
5.13855E+17,Negative,82
5.13855E+17,Positive,77
5.13855E+17,Negative,80
5.13855E+17,Negative,77
5.13855E+17,Negative,82
5.13856E+17,Negative,82
5.13856E+17,Neutral,81
5.13856E+17,Neutral,77
5.13856E+17,Neutral,77
5.13856E+17,Negative,79
5.13856E+17,Positive,80
5.13856E+17,Negative,80
5.13856E+17,Neutral,81
5.13856E+17,Neutral,79
5.13856E+17,Negative,82
5.13856E+17,Negative,77
5.13856E+17,Neutral,82
5.13856E+17,Positive,77
5.13856E+17,Positive,77
5.13856E+17,Negative,80
5.13856E+17,Neutral,81
5.13856E+17,Positive,82
5.13856E+17,Positive,80
5.13856E+17,Neutral,82
5.13856E+17,Positive,77
5.13856E+17,Neutral,80
5.13856E+17,Positive,79
5.13856E+17,Positive,80
5.13856E+17,Negative,77
5.13856E+17,Neutral,81
5.13856E+17,Neutral,79
5.13856E+17,Neutral,82
5.13856E+17,Neutral,77
5.13856E+17,Negative,82
5.13856E+17,Negative,77
5.13856E+17,Neutral,80
5.13856E+17,Positive,82
5.13856E+17,Negative,77
5.13856E+17,Neutral,77
5.13857E+17,Neutral,77
5.13857E+17,Positive,80
5.13857E+17,Neutral,79
5.13857E+17,Neutral,80
5.13857E+17,Positive,81
5.13857E+17,Negative,79
5.13857E+17,Neutral,77
5.13857E+17,Negative,82
5.13857E+17,Negative,81
5.13857E+17,Positive,77
5.13857E+17,Positive,80
5.13857E+17,Neutral,82
5.13857E+17,Positive,82
5.13857E+17,Negative,77
5.13857E+17,Positive,77
5.13857E+17,Positive,80
5.13857E+17,Negative,77
5.13857E+17,Negative,77
5.13857E+17,Neutral,80
5.13857E+17,Neutral,81
5.13857E+17,Neutral,79
5.13857E+17,Neutral,77
5.13857E+17,Positive,82
5.13857E+17,Neutral,77
5.13857E+17,Negative,80
5.13857E+17,Neutral,82
5.13858E+17,Neutral,82
5.13858E+17,Neutral,77
5.13858E+17,Neutral,77
5.13858E+17,Negative,77
5.13858E+17,Neutral,77
5.13858E+17,Neutral,80
5.13858E+17,Positive,79
5.13858E+17,Negative,80
5.13858E+17,Negative,80
5.13858E+17,Neutral,81
5.13858E+17,Positive,79
5.13858E+17,Positive,77
5.13858E+17,Positive,82
5.13858E+17,Negative,77
5.13858E+17,Negative,81
5.13858E+17,Neutral,80
5.13858E+17,Positive,77
5.13858E+17,Neutral,77
5.13858E+17,Positive,77
5.13858E+17,Negative,77
5.13858E+17,Positive,77
5.13858E+17,Positive,81
5.13858E+17,Neutral,79
5.13858E+17,Neutral,80
5.13858E+17,Positive,80
5.13858E+17,Negative,81
5.13858E+17,Negative,77
5.13858E+17,Neutral,79
5.13858E+17,Positive,82
5.13858E+17,Neutral,77
5.13858E+17,Positive,82
5.13858E+17,Neutral,81
5.13858E+17,Neutral,77
5.13858E+17,Negative,80
5.13858E+17,Negative,82
5.13858E+17,Negative,82
5.13858E+17,Negative,80
5.13858E+17,Negative,77
5.13858E+17,Negative,77
5.13858E+17,Neutral,77
5.13858E+17,Negative,77
5.13858E+17,Negative,77
5.13858E+17,Neutral,79
5.13858E+17,Negative,80
5.13858E+17,Negative,81
5.13858E+17,Positive,80
5.13858E+17,Negative,81
5.13858E+17,Positive,77
5.13858E+17,Positive,79
5.13858E+17,Negative,82
5.13858E+17,Negative,77
5.13859E+17,Positive,81
5.13859E+17,Positive,82
5.13859E+17,Negative,77
5.13859E+17,Negative,80
5.13859E+17,Positive,82
5.13859E+17,Positive,77
5.13859E+17,Negative,77
5.13859E+17,Negative,77
5.13859E+17,Neutral,80
5.13859E+17,Neutral,79
5.13859E+17,Neutral,80
5.13859E+17,Positive,81
5.13859E+17,Positive,79
5.13859E+17,Positive,77
5.13859E+17,Negative,77
5.13859E+17,Negative,77
5.13859E+17,Negative,80
5.13859E+17,Negative,81
5.13859E+17,Negative,82
5.13859E+17,Negative,82
5.13859E+17,Neutral,77
5.13859E+17,Negative,77
5.13859E+17,Neutral,77
5.13859E+17,Negative,80
5.13859E+17,Neutral,80
5.13859E+17,Negative,79
5.13859E+17,Negative,77
5.13859E+17,Neutral,80
5.13859E+17,Negative,81
5.13859E+17,Neutral,79
5.13859E+17,Positive,82
5.13859E+17,Negative,77
5.13859E+17,Neutral,82
5.13859E+17,Positive,82
5.13859E+17,Neutral,77
5.13859E+17,Neutral,77
5.13859E+17,Positive,77
5.13859E+17,Positive,80
5.13859E+17,Neutral,79
5.13859E+17,Negative,80
5.13859E+17,Positive,81
5.13859E+17,Positive,77
5.1386E+17,Neutral,79
5.1386E+17,Neutral,82
5.1386E+17,Positive,77
5.1386E+17,Negative,82
5.1386E+17,Positive,82
5.1386E+17,Neutral,77
5.1386E+17,Positive,77
5.1386E+17,Neutral,77
5.1386E+17,Negative,79
5.1386E+17,Neutral,81
5.1386E+17,Positive,80
5.1386E+17,Negative,80
5.1386E+17,Neutral,81
5.1386E+17,Positive,79
5.1386E+17,Neutral,82
5.1386E+17,Neutral,77
5.1386E+17,Positive,77
5.1386E+17,Negative,80
5.1386E+17,Negative,82
5.1386E+17,Positive,82
5.1386E+17,Negative,77
5.1386E+17,Negative,77
5.1386E+17,Neutral,80
5.1386E+17,Negative,79
5.1386E+17,Negative,80
5.1386E+17,Negative,80
5.1386E+17,Negative,80
5.1386E+17,Negative,81
5.13861E+17,Neutral,79
5.13861E+17,Positive,82
5.13861E+17,Negative,77
5.13861E+17,Positive,82
5.13861E+17,Positive,77
5.13861E+17,Positive,77
5.13861E+17,Neutral,81
5.13861E+17,Positive,82
5.13861E+17,Negative,80
5.13861E+17,Negative,82
5.13861E+17,Negative,77
5.13861E+17,Negative,77
5.13861E+17,Neutral,77
5.13861E+17,Neutral,77
5.13861E+17,Negative,80
5.13861E+17,Negative,79
5.13861E+17,Neutral,81
5.13861E+17,Negative,80
5.13861E+17,Positive,80
5.13861E+17,Neutral,81
5.13861E+17,Neutral,80
5.13861E+17,Neutral,79
5.13861E+17,Neutral,77
5.13861E+17,Positive,77
5.13861E+17,Positive,82
5.13861E+17,Neutral,77
5.13861E+17,Negative,80
5.13861E+17,Neutral,82
5.13861E+17,Neutral,81
5.13861E+17,Negative,82
5.13861E+17,Neutral,80
5.13861E+17,Negative,77
5.13861E+17,Negative,77
5.13861E+17,Positive,77
5.13861E+17,Negative,77
5.13861E+17,Neutral,80
5.13861E+17,Positive,79
5.13861E+17,Negative,80
5.13861E+17,Positive,80
5.13861E+17,Neutral,81
5.13861E+17,Neutral,79
5.13862E+17,Positive,82
5.13862E+17,Positive,77
5.13862E+17,Negative,82
5.13862E+17,Positive,77
5.13862E+17,Positive,80
5.13862E+17,Positive,82
5.13862E+17,Neutral,82
5.13862E+17,Neutral,77
5.13862E+17,Negative,81
5.13862E+17,Negative,77
5.13862E+17,Positive,77
5.13862E+17,Neutral,77
5.13862E+17,Positive,77
5.13862E+17,Positive,80
5.13862E+17,Positive,77
5.13862E+17,Neutral,81
5.13862E+17,Neutral,79
5.13862E+17,Positive,80
5.13862E+17,Positive,80
5.13862E+17,Positive,81
5.13862E+17,Neutral,79
5.13862E+17,Positive,82
5.13862E+17,Positive,77
5.13862E+17,Negative,82
5.13862E+17,Negative,77
5.13862E+17,Negative,77
5.13862E+17,Neutral,80
5.13862E+17,Negative,82
5.13862E+17,Positive,82
5.13862E+17,Neutral,77
5.13862E+17,Negative,77
5.13862E+17,Positive,77
5.13862E+17,Neutral,80
5.13862E+17,Neutral,79
5.13862E+17,Negative,80
5.13862E+17,Positive,80
5.13862E+17,Neutral,81
5.13862E+17,Positive,80
5.13862E+17,Neutral,79
5.13862E+17,Negative,82
5.13862E+17,Negative,77
5.13862E+17,Negative,77
5.13862E+17,Positive,82
5.13862E+17,Neutral,81
5.13862E+17,Negative,77
5.13863E+17,Negative,82
5.13863E+17,Negative,82
5.13863E+17,Negative,80
5.13863E+17,Neutral,77
5.13863E+17,Negative,77
5.13863E+17,Negative,77
5.13863E+17,Positive,77
5.13863E+17,Neutral,77
5.13863E+17,Negative,79
5.13863E+17,Positive,80
5.13863E+17,Positive,81
5.13863E+17,Neutral,81
5.13863E+17,Neutral,79
5.13863E+17,Positive,77
5.13863E+17,Negative,82
5.13863E+17,Positive,77
5.13863E+17,Negative,80
5.13863E+17,Negative,82
5.13863E+17,Positive,77
5.13863E+17,Neutral,82
5.13863E+17,Neutral,77
5.13863E+17,Negative,77
5.13863E+17,Negative,81
5.13863E+17,Neutral,80
5.13863E+17,Positive,79
5.13863E+17,Neutral,80
5.13863E+17,Negative,80
5.13863E+17,Neutral,81
5.13863E+17,Neutral,80
5.13863E+17,Negative,79
5.13863E+17,Neutral,82
5.13863E+17,Positive,77
5.13863E+17,Neutral,77
5.13863E+17,Negative,82
5.13863E+17,Negative,77
5.13863E+17,Neutral,77
5.13863E+17,Neutral,81
5.13863E+17,Negative,77
5.13864E+17,Negative,79
5.13864E+17,Positive,80
5.13864E+17,Neutral,81
5.13864E+17,Neutral,79
5.13864E+17,Negative,82
5.13864E+17,Negative,77
5.13864E+17,Positive,77
5.13864E+17,Neutral,82
5.13864E+17,Positive,77
5.13864E+17,Negative,82
5.13864E+17,Neutral,82
5.13864E+17,Negative,77
5.13864E+17,Negative,77
5.13864E+17,Positive,77
5.13864E+17,Negative,80
5.13864E+17,Negative,79
5.13864E+17,Negative,80
5.13864E+17,Neutral,80
5.13864E+17,Positive,81
5.13864E+17,Neutral,79
5.13864E+17,Positive,82
5.13864E+17,Positive,80
5.13864E+17,Positive,77
5.13864E+17,Negative,77
5.13864E+17,Negative,80
5.13864E+17,Negative,82
5.13864E+17,Neutral,82
5.13864E+17,Positive,77
5.13864E+17,Negative,77
5.13864E+17,Neutral,77
5.13864E+17,Positive,77
5.13865E+17,Neutral,79
5.13865E+17,Negative,80
5.13865E+17,Negative,81
5.13865E+17,Positive,80
5.13865E+17,Positive,82
5.13865E+17,Negative,77
5.13865E+17,Neutral,82
5.13865E+17,Positive,77
5.13865E+17,Negative,77
5.13865E+17,Neutral,80
5.13865E+17,Neutral,81
5.13865E+17,Negative,82
5.13865E+17,Positive,82
5.13865E+17,Neutral,77
5.13865E+17,Neutral,77
5.13865E+17,Positive,77
5.13865E+17,Positive,80
5.13865E+17,Positive,77
5.13865E+17,Positive,77
5.13865E+17,Neutral,80
5.13865E+17,Positive,79
5.13865E+17,Negative,80
5.13865E+17,Neutral,81
5.13865E+17,Negative,79
5.13865E+17,Positive,82
5.13865E+17,Positive,77
5.13865E+17,Neutral,82
5.13865E+17,Negative,77
5.13865E+17,Negative,80
5.13865E+17,Positive,82
5.13865E+17,Negative,82
5.13865E+17,Neutral,81
5.13865E+17,Neutral,77
5.13865E+17,Negative,77
5.13865E+17,Negative,77
5.13865E+17,Negative,77
5.13865E+17,Negative,80
5.13865E+17,Neutral,80
5.13865E+17,Positive,80
5.13865E+17,Neutral,81
5.13866E+17,Negative,79
5.13866E+17,Negative,77
5.13866E+17,Negative,81
5.13866E+17,Negative,82
5.13866E+17,Neutral,77
5.13866E+17,Neutral,82
5.13866E+17,Neutral,80
5.13866E+17,Negative,77
