"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
25,"Darren","not vetted",NA,"not vetted",25,"POST G;GELDMANN J",2018,"EXCEPTIONAL RESPONDERS IN CONSERVATION","CONSERVATION BIOLOGY","32","576-583","576-583","10.1111/cobi.13006","CONSERVATION OPERATES WITHIN COMPLEX SYSTEMS WITH INCOMPLETE KNOWLEDGE OF THE SYSTEM AND THE INTERVENTIONS UTILIZED. THIS FREQUENTLY RESULTS IN THE INABILITY TO FIND GENERALLY APPLICABLE METHODS TO ALLEVIATE THREATS TO EARTH'S VANISHING WILDLIFE. ONE APPROACH USED IN MEDICINE AND THE SOCIAL SCIENCES HAS BEEN TO DEVELOP A DEEPER UNDERSTANDING OF POSITIVE OUTLIERS. WHERE SUCH OUTLIERS SHARE SIMILAR CHARACTERISTICS, THEY MAY BE CONSIDERED EXCEPTIONAL RESPONDERS. WE DEVISED A 4-STEP FRAMEWORK FOR IDENTIFYING EXCEPTIONAL RESPONDERS IN CONSERVATION: IDENTIFICATION OF THE STUDY SYSTEM, IDENTIFICATION OF THE RESPONSE STRUCTURE, IDENTIFICATION OF THE THRESHOLD FOR EXCEPTIONALISM, AND IDENTIFICATION OF COMMONALITIES AMONG OUTLIERS. EVALUATION OF EXCEPTIONAL RESPONDERS PROVIDES ADDITIONAL INFORMATION THAT IS OFTEN IGNORED IN RANDOMIZED CONTROLLED TRIALS AND BEFORE-AFTER CONTROL-INTERVENTION EXPERIMENTS. INTERROGATING THE CONTEXTUAL FACTORS THAT CONTRIBUTE TO AN EXCEPTIONAL OUTCOME ALLOW EXCEPTIONAL RESPONDERS TO BECOME VALUABLE PIECES OF INFORMATION LEADING TO UNEXPECTED DISCOVERIES AND NOVEL HYPOTHESES."
28,"Darren","not vetted",NA,"not vetted",28,"DA R C;ZENNI R;ZILLER N;PASSAMANI M",2018,"ASSESSING THE RISK OF INVASION OF SPECIES IN THE PET TRADE IN BRAZIL","PERSPECTIVES IN ECOLOGY AND CONSERVATION","16","38-42","38-42","10.1016/j.pecon.2017.09.005","BIOLOGICAL INVASIONS ARE A MAJOR CONCERN FOR BIODIVERSITY CONSERVATION. THE RELEASE AND ESCAPE OF PET ANIMALS ARE THE MAIN SOURCES OF MAMMAL INVASIONS. IDENTIFYING POTENTIAL INVADERS BEFORE THEY ARE INTRODUCED IS A KEY TOOL FOR PREVENTING THE SPREAD AND IMPACT OF INVASIVE ALIEN SPECIES. AMONG THE TOOLS AVAILABLE FOR SCREENING POTENTIAL INVADERS ARE RISK ANALYSIS PROTOCOLS, WHICH CAN ALSO BE USED TO ASSESS THE RISK OF SPECIES INTRODUCED IN THE PAST AND LIMIT OR BAN THEIR IMPORT OR COMMERCE. WE AIMED TO IDENTIFY POTENTIAL INVASIVE MAMMALS IN THE PET TRADE BY APPLYING A RISK ANALYSIS PROTOCOL ADAPTED TO BRAZIL. SIX ALIEN MAMMALS SOLD AS PETS IN BRAZIL RESULTED HIGH INVASION RISK. RODENTS RESULTED THE HIGHEST RISK VALUES. IN ORDER TO PREVENT THE RELEASE OF INVASIVE SPECIES THROUGH THE PET TRADE IT IS NECESSARY TO AVOID NEW INTRODUCTIONS BASED ON RISK ANALYSIS, TO IDENTIFY SPECIES PATHWAYS, AND TO COMBAT ANIMAL TRAFFICKING. (C) 2017 PUBLISHED BY ELSEVIER EDITORA LTDA. ON BEHALF OF ASSOCIACAO BRASILEIRA DE CIENCIA ECOLOGICA E CONSERVACAO."
35,"Darren","not vetted",NA,"not vetted",35,"WEN D;QI J;LONG Z;GU J;TIAN Y;ROBERTS N;YANG E;KONG W;ZHAO Y;SUN Q;JIANG G",2022,"CONSERVATION POTENTIALS AND LIMITATIONS OF LARGE CARNIVORES IN PROTECTED AREAS A CASE STUDY IN NORTHEAST CHINA","CONSERVATION SCIENCE AND PRACTICE","4",NA,NA,"10.1111/csp2.12693","PROTECTED AREAS ARE CONSIDERED THE CORNERSTONE OF ENDANGERED WILDLIFE CONSERVATION. HOWEVER, QUANTIFIED CONSERVATION POTENTIALS AND LIMITATIONS OF LARGE CARNIVORES IN PROTECTED AREAS ARE LACKING. IN THE NORTHEAST TIGER AND LEOPARD NATIONAL PARK (NTLNP) IN CHINA, OUR CAMERA TRAP SURVEY IN 2019 FOUND 26-27 ADULT AMUR TIGERS AND 49-59 ADULT AMUR LEOPARDS OCCURRING IN THE PARK. BASED ON SPATIAL AREA, CURRENT PREY POPULATIONS, AND ENVIRONMENTAL CARRYING CAPACITY OF PREY, WE ESTIMATED THE SUPPORTABLE NUMBER OF TIGERS TO BE 55, 90, AND 101 INDIVIDUALS, RESPECTIVELY. FOR LEOPARD, THESE VALUES WERE 95, 356, AND 572, RESPECTIVELY. FURTHER SIMULATIONS INDICATED THAT HUMAN LAND USE CHANGE SCENARIOS DID NOT CONTRIBUTE MUCH TO INCREASING THE POTENTIAL PREY-SUPPORTABLE POPULATIONS OF AMUR TIGER AND LEOPARD. OUR RESULTS SHOWED THAT THE NUMBER OF TIGERS AND LEOPARDS IN NTLNP IS CURRENTLY LOW AND HAS A HIGH RECOVERY POTENTIAL. HOWEVER, EVEN THE HIGHEST SUPPORTABLE POPULATION IS NOT ENOUGH TO SUPPORT THE SUSTAINABLE EXISTENCE OF AN AMUR TIGER POPULATION. THEREFORE, WE SUGGEST THAT, IN ADDITION TO FURTHER RESTORATION AND IMPROVEMENT OF THE PREY POPULATION AND HABITAT QUALITY IN NTLNP, MANAGERS SHOULD STRENGTHEN THE CONNECTIVITY BETWEEN NTLNP AND OTHER HABITAT PATCHES TO FORM A WELL-CONNECTED NETWORK OF PROTECTED AREAS. PROMOTING THE SPREAD OF TIGERS AND LEOPARDS OUTWARDS FROM THIS SOURCE POPULATION IN NTLNP THROUGH ECOLOGICAL CORRIDOR CONSTRUCTION WOULD ENLARGE THE AREA OF HABITAT AND IS A CRUCIAL MEASURE FOR REALIZING THE SUSTAINABLE SURVIVAL OF AN AMUR TIGER POPULATION IN NORTHEAST CHINA."
38,"Darren","not vetted",NA,"not vetted",38,"LESBARRERES D;ASHPOLE S;BISHOP G;BROOKS R;ECHAUBARD P;GREEN D;HECNAR T;HOULAHAN J;LITZGUS J;MAZEROLLE M;PASZKOWSKI C;RUTHERFORD P;SCHOCK D;STOREY K;LOUGHEED S",2014,"CONSERVATION OF HERPETOFAUNA IN NORTHERN LANDSCAPES THREATS AND CHALLENGES FROM A CANADIAN PERSPECTIVE","BIOLOGICAL CONSERVATION","170","48-55","48-55","10.1016/j.biocon.2013.12.030","THE SCIENTIFIC COMMUNITY IS INCREASINGLY AWARE THAT MANY AMPHIBIAN AND REPTILE SPECIES HAVE EXPERIENCED DRAMATIC DECREASES IN ABUNDANCE AND DISTRIBUTION, WITH AT LEAST 43\% OF AMPHIBIAN SPECIES EXHIBITING POPULATION DECLINES AND 19\% OF ALL REPTILE SPECIES THREATENED WITH EXTINCTION SINCE 2000. SPECIES SUFFER FROM A SUITE OF THREATS INCLUDING HABITAT DESTRUCTION, ALTERATION AND FRAGMENTATION, INTRODUCED SPECIES, OVER-EXPLOITATION, CLIMATE CHANGE, UV-B RADIATION, CHEMICAL CONTAMINANTS, DISEASES AND THE SYNERGISMS AMONG THEM. THESE WORLDWIDE THREATS ARE ALSO PRESENT IN NORTHERN LANDSCAPES AND IN CANADA IN PARTICULAR WHERE 20 AMPHIBIAN AND 37 REPTILE SPECIES ARE LISTED AS AT-RISK BY THE COMMITTEE ON THE STATUS OF ENDANGERED WILDLIFE IN CANADA (COSEWIC). IN FACT, WITH MORE THAN 80 DEGREES IN LONGITUDE AND 40 DEGREES IN LATITUDE, CANADA PRESENTS BOTH A DIVERSITY OF NORTHERN ECOSYSTEMS AND A RANGE OF THREATS TO ITS HERPETOFAUNA AT LEAST EQUAL TO OTHER COUNTRIES. THE PHYSICAL SCALE OF CANADA, ITS VARIED CLIMATE, ITS ECONOMIC REALITIES, AND THE LEGISLATIVE DIFFERENCES AMONG LEVELS OF GOVERNMENT AND THEIR RESPECTIVE MANDATES HAVE LONG CHALLENGED TRADITIONAL APPROACHES TO CONSERVATION. HOWEVER, SCIENCE AND STEWARDSHIP ARE LEADING FORCES IN THE CONSERVATION OF EMBLEMATIC SPECIES AT RISK IN CANADA AND CAN SERVE TO INFORM BEST PRACTICES ELSEWHERE. RECENT ADVANCES IN DATA ANALYSIS AND MANAGEMENT HAVE TRANSFORMED OUR UNDERSTANDING OF POPULATIONS IN NORTHERN LANDSCAPES. CANADIAN AMPHIBIANS AND REPTILES, MOST OF WHICH ARE COLD-ADAPTED SPECIES AT THE NORTHERN EDGE OF THEIR DISTRIBUTION, CAN SERVE AS CASE STUDIES TO IMPROVE MODELING OF POPULATION DYNAMICS, CREATE COGENT, SCIENCE-BASED POLICIES, AND PREVENT FURTHER DECLINES OF THESE TAXA. (C) 2014 ELSEVIER LTD. ALL RIGHTS RESERVED."
41,"Darren","not vetted",NA,"not vetted",41,"PERRIER C;LE G J;RAVIGNE V;GAUDIN P;SALVADO J",2014,"ORIGINS AND GENETIC DIVERSITY AMONG ATLANTIC SALMON RECOLONIZING UPSTREAM AREAS OF A LARGE SOUTH EUROPEAN RIVER FOLLOWING RESTORATION OF CONNECTIVITY AND STOCKING","CONSERVATION GENETICS","15","1095-1109","1095-1109","10.1007/s10592-014-0602-3","THE RESTORATION AND MAINTENANCE OF HABITAT CONNECTIVITY ARE MAJOR CHALLENGES IN CONSERVATION BIOLOGY. THESE AIMS ARE ESPECIALLY CRITICAL FOR MIGRATORY SPECIES USING CORRIDORS THAT CAN BE OBSTRUCTED BY ANTHROPOGENIC BARRIERS. HERE, WE EXPLORED THE ORIGINS AND GENETIC DIVERSITY OF ATLANTIC SALMON (SALMO SALAR) RECOLONIZING UPSTREAM AREAS OF THE LARGEST SOUTH EUROPEAN ATLANTIC SALMON POPULATION (ADOUR DRAINAGE, FRANCE) FOLLOWING RESTORATION OF CONNECTIVITY AND STOCKING. WE GENOTYPED 1,009 JUVENILE INDIVIDUALS, SAMPLED EITHER IN CONTINUOUSLY INHABITED DOWNSTREAM SITES OR IN RECENTLY RECONNECTED AND RECOLONIZED UPSTREAM LOCATIONS, AT 12 MICROSATELLITE LOCI. WE FOUND SIGNIFICANT FINE SCALE GENETIC STRUCTURE, WITH THREE MAIN GENETIC CLUSTERS CORRESPONDING TO THE NIVE, NIVELLE AND GAVES RIVERS. WITHIN EACH OF THESE CLUSTERS, SAMPLES COLLECTED IN CONTINUOUSLY INHABITED AND RECENTLY RECOLONIZED SITES HAD COMPARABLE ALLELIC RICHNESS AND EFFECTIVE POPULATION SIZES AND WERE ONLY WEAKLY DIFFERENTIATED. GENETIC STRUCTURE AMONG BASINS WAS ALSO SIMILAR AMONG CONTINUOUSLY INHABITED AND RECENTLY RECOLONIZED SITES. THE MAJORITY OF THE INDIVIDUALS SAMPLED FROM RECENTLY RECOLONIZED SITES WERE ASSIGNED TO NEIGHBORING CONTINUOUSLY INHABITED DOWNSTREAM SITES, BUT NOTICEABLE PROPORTIONS OF FISH WERE ASSIGNED TO SAMPLES COLLECTED IN MORE DISTANT SITES OR IDENTIFIED AS PUTATIVE HYBRIDS. OVERALL, THIS STUDY SUGGESTS THAT THE RESTORATION OF ACCESSIBILITY TO UPSTREAM AREAS CAN ALLOW FOR THE RECOLONIZATION AND EFFECTIVE REPRODUCTION OF ATLANTIC SALMON FROM PROXIMATE DOWNSTREAM REFUGIA, WHICH DOES NOT DECREASE LOCAL DIVERSITY OR DISRUPT EXISTING GENETIC STRUCTURE."
42,"Darren","not vetted",NA,"not vetted",42,"KOHL K;SKOPEC M;DEARING M",2014,"CAPTIVITY RESULTS IN DISPARATE LOSS OF GUT MICROBIAL DIVERSITY IN CLOSELY RELATED HOSTS","CONSERVATION PHYSIOLOGY","2",NA,NA,"10.1093/conphys/cou009","THE GASTROINTESTINAL TRACTS OF ANIMALS CONTAIN DIVERSE COMMUNITIES OF MICROBES THAT PROVIDE A NUMBER OF SERVICES TO THEIR HOSTS. THERE IS RECENT CONCERN THAT THESE COMMUNITIES MAY BE LOST AS ANIMALS ENTER CAPTIVE BREEDING PROGRAMMES, DUE TO CHANGES IN DIET AND/OR EXPOSURE TO ENVIRONMENTAL SOURCES. HOWEVER, EMPIRICAL EVIDENCE DOCUMENTING THE EFFECTS OF CAPTIVITY AND CAPTIVE BIRTH ON GUT COMMUNITIES IS LACKING. WE CONDUCTED THREE STUDIES TO ADVANCE OUR KNOWLEDGE IN THIS AREA. FIRST, WE COMPARED CHANGES IN MICROBIAL DIVERSITY OF THE GUT COMMUNITIES OF TWO SPECIES OF WOODRATS (NEOTOMA ALBIGULA, A DIETARY GENERALIST, AND NEOTOMA STEPHENSI, WHICH SPECIALIZES ON JUNIPER) BEFORE AND AFTER 6-9 MONTHS IN CAPTIVITY. SECOND, WE INVESTIGATED WHETHER REINTRODUCTION OF THE NATURAL DIET OF N. STEPHENSI COULD RESTORE MICROBIAL DIVERSITY. THIRD, WE COMPARED THE MICROBIAL COMMUNITIES BETWEEN OFFSPRING BORN IN CAPTIVITY AND THEIR MOTHERS. WE FOUND THAT THE DIETARY SPECIALIST, N. STEPHENSI, LOST A GREATER PROPORTION OF ITS NATIVE GUT MICROBIOTA AND OVERALL DIVERSITY IN RESPONSE TO CAPTIVITY COMPARED WITH N. ALBIGULA. ADDITION OF THE NATURAL DIET INCREASED THE PROPORTION OF THE ORIGINAL MICROBIOTA BUT DID NOT RESTORE OVERALL DIVERSITY IN N. STEPHENSI. OFFSPRING OF N. ALBIGULA MORE CLOSELY RESEMBLED THEIR MOTHERS COMPARED WITH OFFSPRING-MOTHER PAIRS OF N. STEPHENSI. THIS RESEARCH SUGGESTS THAT THE MICROBIOTA OF DIETARY SPECIALISTS MAY BE MORE SUSCEPTIBLE TO CAPTIVITY. FURTHERMORE, THIS WORK HIGHLIGHTS THE NEED FOR FURTHER STUDIES INVESTIGATING THE MECHANISMS UNDERLYING HOW LOSS OF MICROBIAL DIVERSITY MAY VARY BETWEEN HOSTS AND WHAT AN ACCEPTABLE LEVEL OF DIVERSITY LOSS MAY BE TO A HOST. THIS KNOWLEDGE WILL AID CONSERVATION BIOLOGISTS IN DESIGNING CAPTIVE BREEDING PROGRAMMES EFFECTIVE AT MAINTAINING MICROBIAL DIVERSITY. SEQUENCE ACCESSION NUMBERS: NCBI'S SEQUENCE READ ARCHIVE (SRA) - SRP033616"
43,"Darren","not vetted",NA,"not vetted",43,"LAWS R;KESLER D",2012,"A BAYESIAN NETWORK APPROACH FOR SELECTING TRANSLOCATION SITES FOR ENDANGERED ISLAND BIRDS","BIOLOGICAL CONSERVATION","155","178-185","178-185","10.1016/j.biocon.2012.05.016","TRANSLOCATION HAS BECOME INCREASINGLY IMPORTANT FOR CONSERVING ISLAND SPECIES. LIMITED TOOLS ARE AVAILABLE FOR GUIDING THE SELECTION OF TRANSLOCATION SITES, HOWEVER, PARTICULARLY WHEN ESTABLISHING RESCUE POPULATIONS OUTSIDE OF HISTORIC RANGES. WE DEVELOPED A BAYESIAN NETWORK MODEL FRAMEWORK FOR TRANSLOCATION SITE SELECTION FOR ISLAND BIRDS. THE MODEL CONSISTED OF FOUR PRIMARY COMPONENTS INCLUDING ECOLOGICAL REQUIREMENTS FOR SURVIVAL, ANTHROPOGENIC THREATS AT THE POPULATION ESTABLISHMENT SITE, EFFECTS THE TRANSLOCATED SPECIES MAY HAVE ON NATIVE SPECIES, AND OPERATIONAL SUPPORT ASSOCIATED WITH THE TRANSLOCATION PROCESS AND ONGOING MANAGEMENT. WE THEN USED THE MODEL TO IDENTIFY POTENTIAL SITES FOR THE ESTABLISHMENT OF A WILD POPULATION OF GUAM MICRONESIAN KINGFISHERS (TODIRAMPHUS CINNAMOMINUS CINNAMOMINUS) ON AN ISLAND OUTSIDE THE BIRD'S HISTORIC RANGE. CONDITIONAL PROBABILITIES THAT GUIDED MODEL EVALUATIONS WERE ALLOCATED USING INFORMATION FROM THE LITERATURE, EXPERT OPINIONS, AND A TRAINING SET OF ISLANDS OUTSIDE THE REGION UNDER CONSIDERATION FOR RELEASES. THE MODEL WAS USED TO EVALUATE 239 ISLANDS WHERE A TRANSLOCATION POPULATION OF MICRONESIAN KINGFISHERS COULD BE ESTABLISHED. FIVE ISLANDS, ALL IN THE FEDERATED STATES OF MICRONESIA, WERE IDENTIFIED AS BEING SUITABLE FOR ASSISTED COLONIZATION, INCLUDING KOSRAE, YAP, FAICHUK, WENO AND FEFAN. SENSITIVITY ANALYSIS SHOWED A CORRESPONDENCE BETWEEN MODEL VARIABLES AND ISLAND CHARACTERISTICS INDICATED BY THE LITERATURE AS BEING THE MOST IMPORTANT FOR SUCCESSFUL TRANSLOCATION. WE FOUND THE BAYESIAN NETWORK MODEL TO BE A USEFUL TOOL FOR TRANSLOCATION SITE SELECTION DESPITE LIMITED INFORMATION ON THE NATURAL HISTORY OF THE GUAM MICRONESIAN KINGFISHER AND THE FACTORS THAT IMPACT THE SUCCESS OF TRANSLOCATIONS. (C) 2012 ELSEVIER LTD. ALL RIGHTS RESERVED."
47,"Darren","not vetted",NA,"not vetted",47,"ABOM R;PARSONS S;SCHWARZKOPF L",2016,"COMPLEX MAMMAL SPECIES RESPONSES TO FIRE IN A NATIVE TROPICAL SAVANNAH INVADED BY NONNATIVE GRADER GRASS THEMEDA QUADRIVALVIS","BIOLOGICAL INVASIONS","18","3319-3332","3319-3332","10.1007/s10530-016-1224-0","INVASIVE NON-NATIVE GRASSES CAN GREATLY ALTER HABITAT STRUCTURE. LAND MANAGERS USE FIRE TO REDUCE INVASIVE GRASS INFESTATIONS, A STRATEGY WHICH IS INTENDED, AT LEAST IN PART, TO REDUCE THE IMPACT OF WILDFIRES ON FAUNA. THE RESPONSE OF FAUNA TO FIRE IN INVASIVE GRASS ENVIRONMENTS MAY BE COMPLEX. TO EXAMINE THE RESPONSES OF FAUNA TO FIRE AND INVASIVE GRASS WE COMPARED MAMMAL RICHNESS AND ABUNDANCE IN A GROUP OF 24 REPLICATED SITES IN NORTH QUEENSLAND, AUSTRALIA. OUR SITES WERE CHARACTERISED BY NATIVE KANGAROO GRASS, NATIVE BLACK SPEAR GRASS, OR INVASIVE, NON-NATIVE GRADER GRASS, AND WE SURVEYED THEM AT THREE TIMES IN RELATION TO FIRE. FIRST, WHEN THEY HAD REMAINED UNBURNT FOR 2 YEARS (PRE-BURNT), JUST AFTER BURNING (POST-BURNT), AND UP TO 15 MONTHS AFTER BURNING (REVEGETATED, I.E., THE GRASS HAD NATURALLY REGROWN). THEREIN, WE MONITORED VEGETATION STRUCTURE AND MAMMAL RICHNESS, ABUNDANCE AND ASSEMBLAGE COMPOSITION. THE LOWEST OVERALL MAMMAL ABUNDANCES OCCURRED IN SITES REVEGETATED AFTER FIRE (40-55 \% LOWER ABUNDANCES IN REVEGETATED COMPARED TO PRE-BURNT SITES), BUT RUFOUS BETTONGS (AEPYPRYMNUS RUFESCENS) AND TROPICAL SHORT-TAILED MICE (LEGGADINA LAKEDOWNENSIS) INCREASED IN ABUNDANCE FOLLOWING FIRE. ABUNDANCE OF EASTERN CHESTNUT MICE (PSEUDOMYS GRACILICAUDATUS) AND COMMON PLANIGALES (PLANIGALE MACULATA) DECREASED AFTER FIRE, BUT RETURNED WITH RETURNING GRASS COVER. WE DETECTED A GRADUAL DECLINE IN NORTHERN BROWN BANDICOOTS (ISOODON MACROURUS) OVER THE COURSE OF THE STUDY, WITH NO RECOVERY. WE FOUND NO EVIDENCE THAT MAMMALS SHOWED STRONGER RESPONSES IN INVASIVE THAN NATIVE GRASSES AFTER FIRE. MAMMAL RESPONSES TO FIRE WERE DISTINCTIVE, SOME SPECIES WERE MORE ABUNDANT FOLLOWING FIRE, SOME LESS, AND SOME SPECIES RETURNED TO THEIR PRIOR ABUNDANCES. THUS, IN TROPICAL SAVANNAHS, A NATURALLY FIRE-PRONE SYSTEM, OVERALL MAMMAL ABUNDANCE, BUT NOT RICHNESS, DECREASED AFTER FIRES, IN BOTH NATIVE AND NON-NATIVE GRASS, BUT THE RESPONSES OF INDIVIDUAL SPECIES VARIED GREATLY. DECISIONS TO BURN INVASIVE GRASSES FOR BIODIVERSITY CONSERVATION SHOULD INCLUDE AN AWARENESS OF THE LIKELIHOOD OF ENHANCING CERTAIN SPECIES WHILE DISCOURAGING OTHERS."
49,"Darren","not vetted",NA,"not vetted",49,"MONKS J;MONKS A;TOWNS D",2014,"CORRELATED RECOVERY OF FIVE LIZARD POPULATIONS FOLLOWING ERADICATION OF INVASIVE MAMMALS","BIOLOGICAL INVASIONS","16","167-175","167-175","10.1007/s10530-013-0511-2","MANY CONSERVATION DECISIONS RELY ON THE ASSUMPTION THAT MULTIPLE POPULATIONS WILL RESPOND SIMILARLY TO MANAGEMENT. HOWEVER, FEW ATTEMPTS HAVE BEEN MADE TO EVALUATE INDICATORS OF POPULATION TRENDS (I.E. POPULATION INDICATOR SPECIES). ERADICATION OF INTRODUCED MAMMALS FROM OFFSHORE ISLANDS IS A COMMONLY USED MANAGEMENT TECHNIQUE FOR CONSERVATION OF NATIVE TAXA IN NEW ZEALAND. PACIFIC RATS AND RABBITS WERE ERADICATED FROM KORAPUKI ISLAND IN 1986/1987 ENABLING POPULATION RECOVERY OF NATIVE SPECIES THAT HAD BEEN SUPPRESSED BY PREDATION OR COMPETITION. HOWEVER, THE DEGREE TO WHICH SPECIES' RESPONSES WERE CORRELATED HAS NOT BEEN EVALUATED. WE INVESTIGATED CORRELATIONS AMONG LIZARD POPULATION TRENDS ON KORAPUKI ISLAND AS A TEST OF THE POPULATION INDICATOR SPECIES CONCEPT. OUR DATASET CONSISTED OF CAPTURES OF THE FIVE RESIDENT LIZARD SPECIES (THREE SKINKS, TWO GECKOS) FROM BIANNUAL PITFALL TRAPPING OVER A 10 YEAR PERIOD (1986-1995) IMMEDIATELY FOLLOWING RODENT ERADICATION. WE USED A BAYESIAN MODELLING APPROACH TO EXAMINE CORRELATIONS IN POPULATION TRENDS (BASED ON MEAN ANNUAL COUNTS) BETWEEN SPECIES. POPULATION TRENDS WERE POSITIVELY CORRELATED FOR ALL SPECIES PAIRS (SUBSTANTIVELY FOR 90 \% OF PAIRS) AND WE DETECTED NO NEGATIVE CORRELATIONS. SYSTEMATIC SEARCHES FOR SINGLE LIZARD SPECIES MAY INDICATE CORRELATED RECOVERY OF LIZARD POPULATIONS FOLLOWING RODENT ERADICATION AND PROVIDE A COST-EFFECTIVE ALTERNATIVE TO TRADITIONAL `WHOLE COMMUNITY' MONITORING. OUR FINDINGS SUPPORT EVIDENCE-BASED USE OF THE POPULATION INDICATOR SPECIES CONCEPT IN CASES WHERE A SHARED ECOLOGICAL DRIVER CAN BE IDENTIFIED."
51,"Darren","not vetted",NA,"not vetted",51,"ATIQUE U;KWON S;AN K",2020,"LINKING WEIR IMPRINTS WITH RIVERINE WATER CHEMISTRY MICROHABITAT ALTERATIONS FISH ASSEMBLAGES CHLOROPHYLLNUTRIENT DYNAMICS AND ECOLOGICAL HEALTH ASSESSMENTS","ECOLOGICAL INDICATORS","117",NA,NA,"10.1016/j.ecolind.2020.106652","THE WEIR CONSTRUCTION IN LARGER RIVERS HAS DISPLAYED HARMFUL IMPACTS DUE TO UNPREDICTED MODIFICATIONS IN HYDROLOGY AND MICROHABITATS. THIS STUDY ILLUSTRATED THE IMPACTS OF THREE MASSIVE WEIRS INSTALLED IN THE MAINSTREAM GEUM RIVER, SOUTH KOREA. WE USED THE MODIFIED MULTIMETRIC INDEX OF BIOTIC INTEGRITY (MMIBI) AND WATER POLLUTION INDEX (MMWPI) TO UNDERSTAND THE IMAPCTS OF WEIR INSTALLATIONS ON RIVERINE WATER CHEMISTRY AND FISH ASSEMBLAGES. THE RESULTS DIVULGED SEASONAL AND SPATIAL HETEROGENEITIES BY INDICATING THE GRADUAL DEGRADATION OF WATER QUALITY. PHOSPHORUS AND SEDIMENTS DISPLAYED AN EXCESSIVE INFLUENCE OF SEASONAL RAINFALL PATTERNS. THE NUTRIENTS (N, P) SHOWED WEEK RELATIONSHIPS AT WEIR (GW: R-2 = 0.21, SW: R-2 = 0.12, BW: R-2 = 0.25), BUT STRONGER LINKS IN THE UPSTREAM RIVER (R-2 = 0.74) SITES. THE MMWPI REVEALED THE WEIR SITES AND RIVERINE ZONES INTO `FAIR TO VERY POOR' WATER QUALITY STATUS, WHILE MMIBI SPECIFIED THE SITES IN `FAIR TO POOR' ECOLOGICAL HEALTH. OVERALL, 60 FISH SPECIES SAMPLED AS 64,637 INDIVIDUALS WERE OBSERVED, INDICATING 81.24\% OF INDIVIDUALS AT THE WEIR SITES. SQUALIDUS JAPONICUS COREANUS (18.47\% RA) AND HEMIBARBUS LABEO (9.25\% RA) WERE RELATIVELY THE MOST ABUNDANT FISH SPECIES IN THIS INVESTIGATION. THE TOTAL NUMBER OF FISH SPECIES AND INDIVIDUALS GRADUALLY DECLINED ALONG THE RIVER GRADIENT. THE PRINCIPAL COMPONENT ANALYSIS (PCA) GROUPED THE DOMINANT FACTORS BY DISTINCT RIVERINE ZONES, WITH A PERCENT CUMULATIVE VARIANCE OF 81.80\%. THE TOLERANT AND OMNIVOROUS FISH SPECIES WERE ESTABLISHED IN AGGREGATIONS IN DOWNSTREAM, WITH INCREASED INSECTIVOROUS SPECIES. IN CONCLUSION, THE IMPACTS OF WEIR INSTALLATION WERE ASSIDUOUSLY MANIFESTED AND INDICTED AN EXCEEDINGLY DETERIORATING WATER CHEMISTRY THAT COULD HAVE CAUSED A DECLINE IN SENSITIVE SPECIES, FAVORED THE TOLERANT SPECIES, AND OVERALL REDUCED THE HABITAT QUALITY SUITABLE AS NATURAL BREEDING AND FEEDING GROUNDS. FURTHERMORE, THE DECLINING FISH ASSEMBLAGES AND THEIR DISTRIBUTION, PERTURBED MICROHABITAT CONDITIONS, AND INCLUSIVELY DETERIORATING ECOLOGICAL HEALTH STATUS WERE LINKED TO THE WEIR IMPRINTS."
52,"Darren","not vetted",NA,"not vetted",52,"FLORES-VILLELA O;OMAR G U",2014,"BIODIVERSITY OF REPTILES IN MEXICO","REVISTA MEXICANA DE BIODIVERSIDAD","85","S467-S475","S467-S475","10.7550/rmb.43236","BASED ON A THOROUGH ANALYSIS OF THE LITERATURE ON REPTILES ASSOCIATED WITH MEXICO, AND THE REVIEW OF DATABASES, A DETAILED ANALYSIS OF THE DISTRIBUTION, RICHNESS AND DIVERSITY OF THE REPTILES FROM MEXICO IS PRESENTED. WE ESTIMATE A TOTAL OF 864 SPECIES OF REPTILES IN MEXICO, TO OCTOBER, 2013. INCLUDING 159 GENERA AND 40 FAMILIES; REPRESENTING 8.7\% OF THE REPTILES OF THE WORLD. OF THE 864 SPECIES, 417 ARE LIZARDS, 393 SNAKES, 48 TURTLES, 3 AMPHISBAENIANS AND 3 CROCODILES. THERE ARE 493 ENDEMIC SPECIES RECORDED FOR THE COUNTRY. THE STATES WITH A GREATER NUMBER OF SPECIES ARE: OAXACA (262), CHIAPAS (220) AND VERACRUZ (200), WHILE STATES WITH A LESS DIVERSE REPTILE FAUNA ARE: TLAXCALA (36 SPECIES), DISTRITO FEDERAL (39) AND GUANAJUATO (43)."
