"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
61,"noone","not vetted",NA,"not vetted",61,"FIENNES S;ZHANG M;SUN F;LEE T",2021,"UNDERSTANDING RETAIL DYNAMICS OF A REGIONALLY IMPORTANT DOMESTIC BIRD MARKET IN GUANGZHOU CHINA","CONSERVATION SCIENCE AND PRACTICE","3",NA,NA,"10.1111/csp2.487","THE PREVAILING METHODOLOGY OF NONCONTINUOUS WILDLIFE MARKET SURVEYS CONTRIBUTES LITTLE TO OUR UNDERSTANDING OF THE SPATIOTEMPORAL VARIATIONS OF MARKETS AND THEIR SUPPLY. HERE, WE INVESTIGATE TRENDS IN BIRD TRADE IN A LARGE REGIONAL DOMESTIC MARKET. NEAR-CONTINUOUS MONTHLY SURVEYS AT A PET MARKET IN GUANGZHOU, CHINA DISCOVERED OVER 95,000 INDIVIDUALS OF 147 SPECIES BETWEEN 2011 AND 2013. WE ANALYZED OPTIMAL SURVEY FREQUENCY, FINDING THAT AUTUMN IS THE BEST SEASON TO DETECT MAXIMAL SPECIES DIVERSITY. IN A MIXED-EFFECTS MODEL, WE FOUND THAT SPECIES-SPECIFIC PURPOSES FOR TRADE CONTROLS THE OCCURRENCE OF SPECIES ACROSS SHOPS IN A MARKET. A BUFFER ANALYSIS SHOWED THAT 13 OF THE 15 MOST ABUNDANT SPECIES ARE DISTRIBUTED WITHIN 200 KM OF THE MARKET. HOWEVER, HOTSPOTS OF RANGE OVERLAP FOR WILD-CAUGHT, NATIVE SPECIES WERE FOUND AT GREAT DISTANCES FROM THE MARKET WITHIN CHINA AND ALONG CHINA'S BORDERS. IDENTIFYING THE LOCATION OF THEORETICAL TRAPPING BOTTLENECKS (AREAS WHERE TRAPPING LEVELS ARE HIGH) FROM THIS MARKET DATA CAN HELP IDENTIFY REGIONS (E.G., SOUTHWEST CHINA) THAT ARE AFFECTED BY TRADE, WHERE LOCAL BIRD POPULATIONS MAY BE EXPERIENCING RESIDUAL IMPACTS FROM HARVESTING. OUR RESULTS PROVIDE INSIGHTS TO IMPROVE METHODOLOGIES FOR MONITORING WILDLIFE MARKETS AND IDENTIFY PRIORITY REGIONS FOR POPULATION SURVEYS OF IN-DEMAND WILD BIRD SPECIES."
64,"noone","not vetted",NA,"not vetted",64,"DONG Z;LI X;ZHANG X;LING Q;NI Q;LI Y",2014,"DEVELOPMENT OF MICROSATELLITE MARKERS FOR GENETIC ANALYSIS IN THE LARGE SCALE LOACH PARAMISGURNUS DABRYANUS","CONSERVATION GENETICS RESOURCES","6","151-153","151-153","10.1007/s12686-013-0030-6","THE LARGE SCALE LOACH (PARAMISGURNUS DABRYANUS) IS ENDEMIC TO CHINA AND IS ONE OF THE MOST ABUNDANT EDIBLE FISH IN EAST ASIA. THE SPECIES IS INVASIVE IN JAPAN, COMPETING AND HYBRIDIZING WITH THE NATIVE MISGURNUS ANGUILLICAUDATUS. IN THIS STUDY, MICROSATELLITES WERE DEVELOPED FOR THE FIRST TIME IN THIS SPECIES USING BIOTINYLATED PROBES FOR HYBRIDIZATION AND LIBRARY SCREENING. TWELVE POLYMORPHIC MICROSATELLITE LOCI WERE ISOLATED AND CHARACTERIZED IN FARMED FISH. THE NUMBER OF ALLELES VARIED BETWEEN TWO AND FIVE, AND THE OBSERVED AND EXPECTED HETEROZYGOSITY RANGED FROM 0.32 TO 1.00 AND 0.51 TO 0.75, RESPECTIVELY. THREE LOCI (PDA14-102, PDA15-139, PDA18-104) DEVIATED SIGNIFICANTLY FROM HARDY-WEINBERG EQUILIBRIUM VALUES (P < 0.01). THESE MICROSATELLITE MARKERS COULD PROVE USEFUL FOR GENETIC IDENTIFICATION AND POPULATION MANAGEMENT OF P. DABRYANUS IN THE FUTURE."
66,"noone","not vetted",NA,"not vetted",66,"SINGH N;ECKE F;KATZNER T;BAGCHI S;SANDSTROM P;HORNFELDT B",2021,"CONSEQUENCES OF MIGRATORY COUPLING OF PREDATORS AND PREY WHEN MEDIATED BY HUMAN ACTIONS","DIVERSITY AND DISTRIBUTIONS","27","1848-1860","1848-1860","10.1111/ddi.13373","AIM ANIMAL MIGRATIONS INFLUENCE ECOSYSTEM STRUCTURE, DYNAMICS AND PERSISTENCE OF PREDATOR AND PREY POPULATIONS. THE THEORY OF MIGRATORY COUPLING POSTULATES THAT AGGREGATIONS OF MIGRANT PREY CAN INDUCE LARGE-SCALE SYNCHRONIZED MOVEMENTS IN PREDATORS, AND THIS COUPLING IS CONSEQUENTIAL FOR THE DYNAMICS OF ECOLOGICAL COMMUNITIES. THE DEGREE TO WHICH HUMANS INFLUENCE THESE INTERACTIONS REMAINS LARGELY UNKNOWN. WE TESTED WHETHER CREATION OF LARGE RESOURCE PULSES BY HUMANS SUCH AS SEASONAL HERDING OF REINDEER RANGIFER TARANDUS AND HUNTING OF MOOSE, ALCES ALCES, CAN INDUCE MIGRATORY COUPLING WITH GOLDEN EAGLES, AQUILA CHRYSAETOS, AND WHETHER THESE LEAD TO DEMOGRAPHIC CONSEQUENCES FOR THE EAGLES. LOCATION FENNOSCANDIA. METHODS WE USED MOVEMENT DATA FROM 32 TRACKED GOLDEN EAGLES SPANNING 125 ANNUAL MIGRATORY CYCLES OVER 8 YEARS. WE OBTAINED REINDEER DISTRIBUTION DATA THROUGH COLLABORATION WITH REINDEER HERDERS BASED ON SATELLITE TRACKING OF REINDEER, AND MOOSE HARVEST DATA FROM THE NATIONAL HUNTING STATISTICS FOR SWEDEN. WE ASSESSED DEMOGRAPHIC CONSEQUENCES FOR EAGLES FROM INGESTING LEAD FROM AMMUNITION FRAGMENTS IN MOOSE CARCASSES THROUGH SURVIVAL ESTIMATES AND THEIR LINKS WITH LEAD CONCENTRATIONS IN EAGLES' BLOOD. RESULTS IN SPRING, EAGLES MIGRATED HUNDREDS OF KILOMETRES TO BE SPATIALLY AND TEMPORALLY COUPLED WITH CALVING REINDEER, WHEREAS IN AUTUMN, EAGLES MATCHED THEIR DISTRIBUTION WITH THE LOCATION AND TIMING OF MOOSE HUNT. JUVENILES WERE MORE LIKELY TO COUPLE WITH REINDEER CALVING, WHEREAS ADULTS WERE PARTICULARLY DRAWN TO AREAS OF HIGHER MOOSE HARVEST. DUE TO THIS COUPLING, EAGLES INGESTED LEAD FROM SPENT AMMUNITION IN MOOSE OFFAL AND CARCASSES AND THE RESULTING LEAD TOXICITY INCREASED THE RISK OF MORTALITY BY 3.4 TIMES. MAIN CONCLUSIONS WE SHOW HOW MIGRATORY COUPLING CONNECTS LANDSCAPE PROCESSES AND THAT HUMAN ACTIONS CAN INFLUENCE MIGRATORY COUPLING OVER LARGE SPATIAL SCALES AND INCREASE DEMOGRAPHIC RISKS FOR PREDATORS. WE PROVIDE VITAL KNOWLEDGE TOWARDS RESOLVING HUMAN-WILDLIFE CONFLICTS AND THE CONSERVATION OF PROTECTED SPECIES OVER A LARGE SPATIAL AND TEMPORAL SCALE."
67,"noone","not vetted",NA,"not vetted",67,"SHAW R;JAMES A;TUFT K;LEGGE S;CARY G;PEAKALL R;BANKS S",2021,"UNBURNT HABITAT PATCHES ARE CRITICAL FOR SURVIVAL AND IN SITU POPULATION RECOVERY IN A SMALL MAMMAL AFTER FIRE","JOURNAL OF APPLIED ECOLOGY","58","1325-1335","1325-1335","10.1111/1365-2664.13846","FIRE DRIVES ANIMAL POPULATION DYNAMICS ACROSS MANY ECOSYSTEMS. YET, WE STILL LACK AN UNDERSTANDING OF HOW MOST SPECIES RECOVER FROM FIRE AND THE EFFECTS OF FIRE SEVERITY AND PATCHINESS ON RECOVERY PROCESSES. THIS INFORMATION IS CRUCIAL FOR FIRE-MEDIATED BIODIVERSITY CONSERVATION, PARTICULARLY AS FIRE REGIMES CHANGE GLOBALLY. WE CONDUCTED AN EXPERIMENT TO TEST WHETHER POST-FIRE RECOVERY IS DRIVEN BY IN SITU SURVIVAL OR RECOLONISATION, AND TO DETERMINE WHETHER THIS VARIES WITH FIRES OF INCREASING PERCENTAGE AREA BURNT (BURN COVER) AND SEVERITY. WE USED THE PALE FIELD RAT RATTUS TUNNEYI AS A MODEL, BECAUSE IT REPRESENTS THE EXTINCTION PROCESS FOR A SUITE OF MAMMAL SPECIES SUFFERING POPULATION COLLAPSE ACROSS AUSTRALIA'S NORTHERN SAVANNAS. OUR TREATMENTS SPANNED A GRADIENT FROM PATCHY, LOW SEVERITY FIRES (SIMULATING EARLY DRY SEASON MANAGEMENT BURNS) TO THOROUGH, HIGH SEVERITY FIRES (SIMULATING WILDFIRES). WE PERFORMED CAPTURE-MARK-RECAPTURE, VEGETATION AND AERIAL SURVEYS BEFORE, 6 WEEKS AFTER AND 1 YEAR AFTER FIRE. SIX WEEKS AFTER FIRE, PALE FIELD RATS WERE ONLY CAPTURED IN UNBURNT PATCHES OF VEGETATION, AND CAPTURE RATES WERE PROPORTIONAL TO THE AMOUNT OF UNBURNT HABITAT. ONE YEAR LATER, BOTH VEGETATION AND PALE FIELD RAT POPULATIONS RECOVERED ACROSS ALL SITES. HOWEVER, POPULATION RECOVERY AFTER LOW SEVERITY FIRES WAS LIKELY ACHIEVED THROUGH IN SITU SURVIVAL AND REPRODUCTION IN UNBURNT MICRO-REFUGES, COMPARED TO RECOLONISATION DRIVING RECOVERY AFTER HIGH SEVERITY FIRES. SYNTHESIS AND APPLICATIONS. PALE FIELD RAT PERSISTENCE IS STRONGLY DEPENDENT ON THE RETENTION OF UNBURNT HABITAT PATCHES WITHIN FIRE-AFFECTED AREAS. MANAGEMENT STRATEGIES THAT INCREASE MICRO-REFUGIA WITHIN BURNT AREAS MAY FACILITATE PALE FIELD RAT POPULATION RECOVERY. GLOBALLY, BUILDING RECOVERY MECHANISMS INTO FIRE MANAGEMENT WILL BE VITAL FOR SUPPORTING THE LONG-TERM PERSISTENCE OF FIRE-AFFECTED SPECIES."
70,"noone","not vetted",NA,"not vetted",70,"KOTOV A;NERETINA A;AL N S;KARABANOV D;HAMZA W",2022,"CLADOCERA CRUSTACEA BRANCHIOPODA OF MANMADE LAKES AT THE NORTHEAST PART OF THE UNITED ARAB EMIRATES WITH A HYPOTHESIS ON THEIR ORIGIN","DIVERSITY-BASEL","14",NA,NA,"10.3390/d14080688","A STUDY OF THE WATER FLEAS (CRUSTACEA: CLADOCERA) IN MAN-MADE LAKES IN THE NORTHEAST PART OF THE UNITED ARAB EMIRATES REVEALED FIVE SPECIES: CERIODAPHNIA CF. CORNUTA SARS, 1885; DAPHNIA (CTENODAPHNIA) ARABICA NERETINA, AL NEYADI ET HAMZA, 2022; MOINA CF. MICRURA KURZ, 1875; ANTHALONA MEDITERRANEA (YALIM, 2005); CORONATELLA ANEMAE VAN DAMME ET DUMONT, 2008. THE MORPHOLOGIES OF THE FOUR TAXA ARE DESCRIBED IN DETAIL, EXCEPT THAT OF D. ARABICA, WHICH HAS BEEN DESCRIBED PREVIOUSLY. THE PHYLOGENIES OF THE C. CORNUTA AND M. MICRURA SPECIES GROUPS WERE RECONSTRUCTED BASED ON SEQUENCES OF THE COI MITOCHONDRIAL GENE AND THE POSSIBLE DIVERGENCE AGE OF THE ARABIAN CLADES WAS ESTIMATED BASED ON MOLECULAR CLOCKS WITH PALEONTOLOGICAL CALIBRATION. WE CONCLUDED THAT THE C. CORNUTA COMPLEX WAS DIFFERENTIATED IN THE UPPER JURASSIC TO LOWER CRETACEOUS. THE SPLITTING OFF OF CLADES CONTAINING THE ARABIAN POPULATION TOOK PLACE DURING THE OLIGOCENE TO MIOCENE. THE M. MICRURA SPECIES GROUP WAS DIFFERENTIATED IN THE UPPER CRETACEOUS, AND THE SPLITTING OFF OF CLADES INCLUDING ARABIAN POPULATIONS TOOK PLACE AROUND THE OLIGOCENE. THEREFORE, THE CLADES (OF DIFFERENT HIERARCHICAL ORDERS) IN THE ARABIAN PENINSULA ARE VERY OLD COMPARED TO CLADES OF SIMILAR RANK IN NORTHERN EURASIA, WHICH USUALLY HAVE LATE PLEISTOCENE HISTORY. MOST OF OUR SAMPLED WATER BODIES WERE NEWLY CONSTRUCTED MAN-MADE RESERVOIRS. AS REVEALED, THE PHYLOGROUPS ARE LOCALLY DISTRIBUTED, AND WE HYPOTHESIZED THAT THEY ARE COLONISTS FROM SURROUNDING NATURAL WATER BODIES INHABITED BY THE RELICTS OF OLDER FAUNA THAT SURVIVED AFTER THE GREAT CLIMATE ARIDIZATION AND THEN OCCUPIED NEWLY AVAILABLE (MAN-MADE) BIOTOPES."
71,"noone","not vetted",NA,"not vetted",71,"FLETCHER Q;WEBBER Q;WILLIS C",2020,"MODELLING THE POTENTIAL EFFICACY OF TREATMENTS FOR WHITENOSE SYNDROME IN BATS","JOURNAL OF APPLIED ECOLOGY","57","1283-1291","1283-1291","10.1111/1365-2664.13619","THE FUNGAL DISEASE WHITE-NOSE SYNDROME (WNS) HAS CAUSED MASS MORTALITY IN SOME SPECIES OF NORTH AMERICAN BATS DURING HIBERNATION. WE USE POPULATION VIABILITY MODELS TO TEST IF A HYPOTHETICAL WNS TREATMENT OR MANAGEMENT ACTION COULD FACILITATE THE RECOVERY OF WNS-AFFECTED LITTLE BROWN MYOTIS MYOTIS LUCIFUGUS POPULATIONS. WE MODELLED SCENARIOS ALTERING THREE PARAMETERS: (A) WNS SEVERITY (POPULATION GROWTH RATE OF WNS-AFFECTED POPULATIONS; LAMBDA(WNS)); (B) PROPORTION OF POPULATION TREATED; AND (C) TREATMENT IMPROVEMENT IN WINTER SURVIVAL (TIWS). OUR MODELS PREDICT THAT A TREATMENT OR MANAGEMENT ACTION THAT TARGETS AN ENTIRE POPULATION WITH A TIWS OF 40\% (THE AVERAGE TIWS IN BAT TRIALS TO DATE) WILL CAUSE A POPULATION TO STABILIZE OR INCREASE IF WNS CAUSES AN ANNUAL DECLINE OF LESS THAN 70\% (I.E. LAMBDA(WNS) > 0.30). HOWEVER, FOR SEVERE WNS (LAMBDA(WNS) = 0.10), THE TIWS MUST BE AT LEAST 54\% TO CAUSE A POPULATION TO STABILIZE OR INCREASE. WHERE ONLY A PROPORTION OF A WNS-AFFECTED POPULATION IS TREATED, POPULATION STABILITY IS MUCH HARDER TO ACHIEVE UNLESS THE IMPACT OF WNS ATTENUATES OVER TIME. OUR MODELS SUGGEST THAT A TREATMENT OR MANAGEMENT ACTION ONLY FACILITATES THE RECOVERY OF WNS-AFFECTED POPULATIONS IF WNS IS MILD, TIWS IS HIGH, AND A LARGE PROPORTION OF THE POPULATION CAN BE TREATED. IF A SMALL PROPORTION OF THE POPULATION IS TREATED, IT IS EASIER TO FACILITATE RECOVERY IF WNS SEVERITY ATTENUATES OVER TIME. SYNTHESIS AND APPLICATIONS. WE MODELLED THE PREDICTED ABUNDANCE TRAJECTORY OF WHITE-NOSE SYNDROME-AFFECTED LITTLE BROWN MYOTIS MYOTIS LUCIFUGUS POPULATIONS IN RESPONSE TO A HYPOTHETICAL TREATMENT OR MANAGEMENT ACTION. OUR TWO TYPES OF MODELS INCORPORATE THE COMPLETE RANGE OF POSSIBLE SCENARIOS VARYING THREE PARAMETERS: (A) POPULATION GROWTH RATE OF THE WHITE-NOSE SYNDROME-AFFECTED POPULATION, (B) THE IMPROVEMENT IN WINTER SURVIVAL ASSOCIATED WITH THE TREATMENT OR MANAGEMENT ACTION, AND (C) THE PROPORTION OF THE POPULATION TREATED. WE SUGGEST THAT OUR MODELS, WHICH CAN BE EXPLORED USING ONLINE SHINY APPLICATIONS, SHOULD BE USED IN THE PLANNING PHASE OF TREATMENT OR MANAGEMENT ACTION PROGRAMMES FOR WHITE-NOSE SYNDROME."
72,"noone","not vetted",NA,"not vetted",72,"LAFFERTY D;KUMAR A;WHITCHER K;MILLS L",2017,"WITHINSAMPLE VARIATION IN SNOWSHOE HARE FAECAL GLUCOCORTICOID METABOLITE MEASUREMENTS","CONSERVATION PHYSIOLOGY","5",NA,NA,"10.1093/conphys/cox068","FAECAL GLUCOCORTICOID METABOLITE (FGM) CONCENTRATIONS ARE USED INCREASINGLY AS A NON-INVASIVE MEASURE TO INDEX PHYSIOLOGICAL STRESS EXPERIENCED BY DIVERSE TAXA. HOWEVER, FGM MAY NOT BE EVENLY DISTRIBUTED THROUGHOUT A FAECAL MASS OR FAECAL PELLET GROUP. MOREOVER, WITHIN-SAMPLE VARIATION IN FGM MEASUREMENTS ASSOCIATED WITH DIFFERENT SAMPLING AND/OR PROCESSING TECHNIQUES IS RARELY REPORTED DESPITE POTENTIALLY HAVING IMPORTANT IMPLICATIONS FOR INFERRING STRESS LEVELS IN FREE-RANGING WILDLIFE. USING A CAPTIVE COLLECTION OF SNOWSHOE HARES (LEPUS AMERICANUS), WE (I) ASSESSED REPEATABILITY OF FGM MEASUREMENTS (I.E. PRECISION) FROM TWO PROCESSING TECHNIQUES (MEASUREMENTS DERIVED FROM DIVIDING WHOLE PELLET GROUPS INTO EQUAL PROPORTIONS PRIOR TO PROCESSING [G1], MEASUREMENTS FROM SUBSAMPLES DERIVED FROM THOROUGHLY HOMOGENIZED WHOLE PELLET GROUPS [G2]) AND (II) CONDUCTED A POWER ANALYSIS TO ESTIMATE SAMPLE-SIZE REQUIREMENTS FOR DETECTING STATISTICALLY SIGNIFICANT DIFFERENCES IN FGM CONCENTRATIONS AT A POPULATION LEVEL. OUR RESULTS INDICATE THAT THE MEAN PERCENT COEFFICIENT OF VARIATION (\% CV) FOR WITHIN-SAMPLE FGM VARIATION WAS SLIGHTLY HIGHER FOR G1 (\% CV = 35, RANGE 13.45-65.37) THAN FOR G2 (\% CV = 23, RANGE 7.26-47.94), THOUGH NOT STATISTICALLY SIGNIFICANT (TWO SAMPLE T-TEST, N = 8, T = 1.57, P = 0.16). THUS, FGM IS RELATIVELY EVENLY DISTRIBUTED WITHIN SNOWSHOE HARE FAECAL PELLET GROUPS. HOWEVER, SUBSAMPLING FROM HOMOGENIZED WHOLE PELLET GROUPS MAY BE MORE APPROPRIATE WHEN THE SAMPLING TIME FRAME IS LESS CONTROLLED (E.G. MULTIPLE DEFECATION EVENTS) BECAUSE A SUBSAMPLE DERIVED FROM A HOMOGENIZED WHOLE PELLET GROUP MIGHT BE MORE REPRESENTATIVE OF THE ANIMAL'S `AVERAGE' PHYSIOLOGICAL STATE COMPARED TO FGM CONCENTRATIONS DERIVED FROM A FEW HAPHAZARDLY SELECTED FAECAL PELLETS. POWER ANALYSIS RESULTS DEMONSTRATED THE IMPORTANCE OF A PRIORI CONSIDERATION OF SAMPLE SIZES. RELATIVELY SMALL EFFECT SIZES (E.G. < 20\%) MAY REQUIRE SAMPLING THAT IS LOGISTICALLY AND/OR COST PROHIBITIVE. YET FOR MANY SITUATIONS OF ECOLOGICAL OR CONSERVATION INTEREST, TREATMENT EFFECTS MAY BE SUBSTANTIAL (> 25\%) AND THUS MODERATE SAMPLE SIZES MAY BE SUFFICIENT FOR TESTING RESEARCH HYPOTHESES REGARDING CHANGES FGM CONCENTRATIONS."
73,"noone","not vetted",NA,"not vetted",73,"BURBANK J;DRAKE D;POWER M",2020,"FIELDBASED OXYGEN ISOTOPE FRACTIONATION FOR THE CONSERVATION OF IMPERILLED FISHES AN APPLICATION WITH THE THREATENED SILVER SHINER NOTROPIS PHOTOGENIS","ENDANGERED SPECIES RESEARCH","42","83-93","83-93","10.3354/esr01040","IDENTIFYING THE REALIZED THERMAL HABITAT OF ANIMALS IS IMPORTANT FOR UNDERSTANDING LIFE HISTORY AND POPULATION PROCESSES, YET METHODS TO ESTIMATE REALIZED THERMAL USE ARE LACKING FOR MANY SMALL-BODIED ORGANISMS, INCLUDING IMPERILLED FISHES. ANALYSIS OF OXYGEN ISOTOPES PROVIDES ONE SOLUTION, BUT REQUIRES THE DEVELOPMENT OF SPECIES-SPECIFIC FRACTIONATION EQUATIONS. TO DATE, SUCH EQUATIONS HAVE GENERALLY BEEN LIMITED TO COMMERCIAL OR GAME FISH SPECIES. HERE, WE DEVELOPED A FIELD-BASED FRACTIONATION EQUATION FOR THE THREATENED SILVER SHINER NOTROPIS PHOTOGENIS TO BETTER UNDERSTAND THE THERMAL ECOLOGY OF THE SPECIES IN AN URBAN WATERSHED. ARCHIVED OTOLITHS WERE ANALYZED FOR OXYGEN ISOTOPE VALUES (DELTA O-18). THERE WAS A SIGNIFICANT LINEAR RELATIONSHIP BETWEEN OTOLITH ISOTOPE FRACTIONATION AND WATER TEMPERATURE, DESCRIBED BY DELTA O-18(OTOLITH(VPBD)) - DELTA O-18(WATER(VPBD)) = 32.03 - 0.21(DEGREES C). RESULTS INDICATE THAT OTOLITH ISOTOPE TECHNIQUES CAN BE USED TO IDENTIFY THE AVERAGE RELATIVE TEMPERATURE OCCUPIED BY SILVER SHINER, REPRESENTING THE FIRST INVESTIGATION OF OXYGEN ISOTOPES TO UNDERSTAND THERMAL OCCUPANCY OF THE SPECIES. THIS FIELD-BASED EQUATION PROVIDES AN OPPORTUNITY TO UNDERSTAND HOW SILVER SHINER MAY RESPOND TO ALTERATIONS IN STREAM TEMPERATURES RESULTING FROM URBANIZATION AND CLIMATE EFFECTS AND MAY BE USEFUL IN IDENTIFYING THERMAL REFUGIA FOR THE SPECIES. FIELD-BASED, SPECIES-SPECIFIC FRACTIONATION EQUATIONS CAN PROVIDE INSIGHTS INTO THE THERMAL ECOLOGY OF MANY SMALL-BODIED FISHES, WHICH ARE INCREASINGLY IMPERILLED DUE TO THERMAL STRESSORS."
77,"noone","not vetted",NA,"not vetted",77,"FOGGIA J;RUSH S;MILLER D;WIGLEY T;MARTIN J",2018,"EFFECTS OF FOREST STRUCTURE AND HARVESTINDUCED EDGES ON PREDATION RISK","WILDLIFE SOCIETY BULLETIN","42","237-245","237-245","10.1002/wsb.879","MANAGED FOREST SYSTEMS HAVE IMPLICATIONS FOR WILDLIFE CONSERVATION BECAUSE OF THEIR DIRECT INFLUENCE ON CONDITION AND DISTRIBUTION OF FOREST PATCHES ON THE LANDSCAPE. SPATIAL ARRANGEMENT, STRUCTURE, AND COMPOSITION OF PATCHES CAN INFLUENCE REPRODUCTIVE OUTCOMES FOR BREEDING BIRDS BY MEDIATING NEST SITE SELECTION, SURVIVAL, AND PREDATOR-PREY DYNAMICS. FEW STUDIES HAVE EXPLORED EFFECTS OF LOCAL AND ADJACENT FOREST-STAND STRUCTURE AND HARVEST-INDUCED EDGES ON NEST PREDATION RISK. THEREFORE, DURING SUMMER 2014, WE CONDUCTED ARTIFICIAL NEST EXPERIMENTS WITHIN AN INTENSIVELY MANAGED LOBLOLLY PINE (PINUS TAEDA) LANDSCAPE IN MISSISSIPPI, USA. WE USED SURVIVAL MODELS TO QUANTIFY EFFECTS OF FOREST STAND STRUCTURE AND PROXIMITY TO HARVEST-INDUCED EDGES ON APPARENT PREDATION RISK (APR). WE CONDUCTED VEGETATION SURVEYS AND PLACED ARTIFICIAL NESTS (N = 146) AT SYSTEMATIC DISTANCES FROM EDGES BETWEEN 4 DIFFERENT PINE STAND TYPES (CLASS 1: NEWLY ESTABLISHED STANDS; CLASS 2: 3-5 YR OLD; CLASS 3: 5-10 YR OLD; AND CLASS 4: >10 YR OLD AND POSTTHINNED). WE SAMPLED 4 STAND PAIRS, EACH CONSISTING OF A CLASS 1 STAND ADJACENT TO A STAND TYPE OF CLASS 1 (N = 4), 2 (N = 3), 3 (N = 4), OR 4 (N = 4), AND DEVELOPED 15 A PRIORI MODELS RELATING APR TO EDGE AND VEGETATION CHARACTERISTICS. APPARENT PREDATION RISK TENDED TO BE LOW AND NEGATIVELY RELATED TO EDGE WHERE ADJACENT STANDS FEATURED HIGH PROPORTION OF SHRUB COVER AND VEGETATION DENSITY. WE DID NOT FIND STRONG EVIDENCE TO SUPPORT INCREASED RISK OF NEST PREDATION NEAR EDGES. THESE RESULTS WERE CONSISTENT WITH FINDINGS FROM STUDIES IN SIMILAR LANDSCAPE CONTEXTS AND SUGGEST EDGES IN FOREST-DOMINATED LANDSCAPES DO NOT INCREASE RELATIVE RISK OF NEST PREDATION. RATHER, WE FOUND THAT APR WAS LOWEST IN STANDS FEATURING DENSE SHRUB AND VEGETATION COVER THAT DEVELOPED FOLLOWING CLEARCUT HARVEST. RESULTS OF OUR STUDY HIGHLIGHT SOME IMPLICATIONS OF FOREST HARVEST ON REPRODUCTIVE SUCCESS OF BIRDS, PARTICULARLY THOSE USING EARLY SUCCESSIONAL VEGETATION. (C) 2018 THE WILDLIFE SOCIETY."
80,"noone","not vetted",NA,"not vetted",80,"CALLE-RENDON B;MORENO F;HILARIO R",2018,"VULNERABILITY OF MAMMALS TO LANDUSE CHANGES IN COLOMBIAS POSTCONFLICT ERA","NATURE CONSERVATION-BULGARIA",NA,"79-92","79-92","10.3897/natureconservation.29.28943","COLOMBIA, ONE OF THE MOST BIODIVERSE COUNTRIES IN THE WORLD, IS ENTERING A PEACEFUL PERIOD AFTER MORE THAN FIFTY YEARS OF ARMED CONFLICT. DUE TO LAND USE CHANGES RESULTING FROM THIS NEW SITUATION, NEGATIVE EFFECTS ON BIODIVERSITY, INCLUDING MAMMALS ARE EXPECTED. WE THINK THAT MAMMAL POPULATIONS WILL BE MORE SENSITIVE IN MUNICIPALITIES WHERE ACTIVITIES RELATED TO POST-CONFLICT WILL BE CARRIED OUT. IN THAT ORDER, WE AIM TO: 1) IDENTIFY WHICH MAMMAL SPECIES WOULD BE MORE SENSITIVE AND 2) IDENTIFY THE CRITICAL REGIONS WHERE THERE IS HIGHER RICHNESS OF SENSITIVE MAMMALS. WE USED THE DISTRIBUTIONS OF 95 MAMMAL TAXA AND CALCULATED A SENSITIVITY INDEX BY COMBINING FOUR FACTORS: 1) THE PROPORTION OF EACH SPECIES DISTRIBUTION WITHIN PROTECTED AREAS IN RELATION TO THEIR PROPOSED EXTINCTION THRESHOLDS, 2) THE PROPORTION WITHIN POST-CONFLICT MUNICIPALITIES, 3) THE PROPORTION OF FIVE TYPES OF POTENTIAL LAND USE IN POST-CONFLICT MUNICIPALITIES AND 4) THE THREAT STATUS OF EACH SPECIES. USING THIS INDEX, WE DREW A MAP OF SPECIES RICHNESS FOR MAMMALS CLASSIFIED AT HIGH-RISK AND VERY HIGH-RISK CATEGORIES. PRIMATES WERE THE MOST SENSITIVE GROUP TO POST-CONFLICT CHANGES. URABA AND THE REGION NEAR TO THE SERRANIA DE SAN LUCAS WERE THE AREAS WITH THE HIGHEST RICHNESS OF SENSITIVE SPECIES. WE SUGGEST USING PRIMATES AS FLAGSHIP SPECIES TO CARRY OUT CONSERVATION SCHEMES IN THE POST-CONFLICT ERA IN PROGRAMMES LED BY LOCAL FARMERS AND FORMER FIGHTERS WHO HAVE BEEN REINTEGRATED INTO CIVILIAN LIFE."
